"sim","censoring","n","interpolate","extrapolate","alpha_aq","beta_aq","gamma_aq"
"116-95","Heavy",500,"carry-forward","weibull",0.944043439524291,0.27914922348894,0.248801311195158
"116-96","Heavy",500,"carry-forward","weibull",0.956961683309209,0.61888484099637,0.358789060676597
"116-97","Heavy",500,"carry-forward","weibull",1.04116308170709,0.238905258997246,0.265975040116611
"116-98","Heavy",500,"carry-forward","weibull",1.15611997853659,0.110448110218849,0.257830825294309
"116-99","Heavy",500,"carry-forward","weibull",0.868539181328792,0.767962464953602,0.233454216655034
"116-100","Heavy",500,"carry-forward","weibull",0.937382298548332,0.397203269621022,0.229338274152153
"116-101","Heavy",500,"carry-forward","weibull",1.10556367164939,0.540608962147208,0.148780949200396
"116-102","Heavy",500,"carry-forward","weibull",1.1876214148752,0.254117871974952,0.201001973689437
"116-103","Heavy",500,"carry-forward","weibull",0.847917961535662,1.01401455976392,0.299107100794356
"116-104","Heavy",500,"carry-forward","weibull",1.13149247783187,0.00766652222280465,0.360395253685877
"116-105","Heavy",500,"carry-forward","weibull",1.09428833975248,0.517411758066281,0.187401789975277
"116-106","Heavy",500,"carry-forward","weibull",0.945130485927933,1.06548067235697,0.0680344746641049
"116-107","Heavy",500,"carry-forward","weibull",0.921562950810801,0.550315354753038,0.316543933050875
"116-108","Heavy",500,"carry-forward","weibull",0.99060667374211,0.35819793343283,0.321857731941865
"116-109","Heavy",500,"carry-forward","weibull",0.990828650707968,0.0543264689546636,0.369478614103952
"116-110","Heavy",500,"carry-forward","weibull",1.08533020627125,0.0791148469566761,0.130726893302278
"116-111","Heavy",500,"carry-forward","weibull",1.11776377782631,0.25378215069187,0.126140307676403
"116-112","Heavy",500,"carry-forward","weibull",1.12305160573972,1.060315334411,0.0302091225545608
"116-113","Heavy",500,"carry-forward","weibull",0.920981987424378,0.380890295260251,0.261977837321041
"116-114","Heavy",500,"carry-forward","weibull",1.06324749643068,0.314741127786913,0.237057532569704
"116-115","Heavy",500,"carry-forward","weibull",1.19951436137581,-0.106983417211947,0.176928487509471
"116-116","Heavy",500,"carry-forward","weibull",1.01759761378069,0.371758368199127,0.333295626691534
"116-117","Heavy",500,"carry-forward","weibull",1.06166348761813,0.384381429610265,0.171774023741722
"116-118","Heavy",500,"carry-forward","weibull",0.790650588663434,0.178577591849126,0.497604491224647
"116-119","Heavy",500,"carry-forward","weibull",0.934483442422502,0.992726387971795,0.186596991160452
"116-120","Heavy",500,"carry-forward","weibull",1.21361334973523,0.0817740691532295,0.208162424595757
"116-121","Heavy",500,"carry-forward","weibull",1.07664805406963,0.305642725747524,0.205911911018877
"116-122","Heavy",500,"carry-forward","weibull",0.83653472858313,0.606250389823371,0.344355341103992
"116-123","Heavy",500,"carry-forward","weibull",1.03056990191873,0.33712565339352,0.247825415524682
"116-124","Heavy",500,"carry-forward","weibull",1.00230716724644,1.81816107225404,0.0861442275086796
"116-125","Heavy",500,"carry-forward","weibull",1.24134625246224,0.0940742378486619,0.192919404622225
"116-126","Heavy",500,"carry-forward","weibull",0.958972982615936,0.629185272290926,0.185289143079082
"116-127","Heavy",500,"carry-forward","weibull",1.01191028651669,0.226373080312989,0.274726308046629
"116-128","Heavy",500,"carry-forward","weibull",0.951921891268331,0.54208656645082,0.364924474331726
"116-129","Heavy",500,"carry-forward","weibull",0.952140881337634,0.271587525647513,0.418787080195401
"116-130","Heavy",500,"carry-forward","weibull",0.838788913956998,0.850287059333307,0.348535442598651
"116-131","Heavy",500,"carry-forward","weibull",1.14422610994439,0.2726904850283,0.135538248421906
"116-132","Heavy",500,"carry-forward","weibull",0.966640959262126,0.432100267119007,0.203189399419837
"116-133","Heavy",500,"carry-forward","weibull",1.06391549350459,0.119608463195933,0.145637548517757
"116-134","Heavy",500,"carry-forward","weibull",0.831353767910479,0.529988752705129,0.367735403119233
"116-135","Heavy",500,"carry-forward","weibull",1.19179356417998,-0.313506768612731,0.291776799593165
"116-136","Heavy",500,"carry-forward","weibull",1.02155233817585,0.675632950550899,0.155515950180593
"116-137","Heavy",500,"carry-forward","weibull",1.09344849846526,0.350520345399958,0.236352738806676
"116-138","Heavy",500,"carry-forward","weibull",1.08713490191375,0.529486412973588,0.197231058272647
"116-139","Heavy",500,"carry-forward","weibull",0.938345343739965,0.82114022589869,0.261180800079379
"116-140","Heavy",500,"carry-forward","weibull",0.795982465744856,0.094192368622238,0.592016338532167
"116-141","Heavy",500,"carry-forward","weibull",1.00516461099627,0.653540153463564,0.312150246701198
"116-142","Heavy",500,"carry-forward","weibull",1.02873491480838,0.278885169155206,0.151521650944757
"116-143","Heavy",500,"carry-forward","weibull",1.0820075742016,0.0862915324437137,0.215693255172696
"116-144","Heavy",500,"carry-forward","weibull",0.97867166258473,0.395934761243091,0.252029209276741
"116-145","Heavy",500,"carry-forward","weibull",0.893299543925956,0.744029710027327,0.391350434280323
"116-146","Heavy",500,"carry-forward","weibull",0.998571236572525,0.12161346389461,0.264528066533036
"116-147","Heavy",500,"carry-forward","weibull",1.2399622851371,-0.228723226984054,0.327045721365597
"116-148","Heavy",500,"carry-forward","weibull",1.09313048616014,0.159673634536447,0.230371689767429
"116-149","Heavy",500,"carry-forward","weibull",0.973191527613871,0.58211226006437,0.430536614041195
"116-150","Heavy",500,"carry-forward","weibull",1.03660616417777,0.406465498687915,0.148832360893843
"116-151","Heavy",500,"carry-forward","weibull",0.946090149647141,0.380166831990519,0.203533515467934
"116-152","Heavy",500,"carry-forward","weibull",0.862725587193645,1.38874679352576,0.368839981194956
"116-153","Heavy",500,"carry-forward","weibull",1.12408721919046,0.229756719063586,0.178316003122009
"116-154","Heavy",500,"carry-forward","weibull",0.980378741520225,0.176233127878994,0.196621956575406
"116-155","Heavy",500,"carry-forward","weibull",1.04429141714408,0.674360710819859,0.231541427176662
"116-156","Heavy",500,"carry-forward","weibull",1.04190896183839,0.644096587954048,0.20052786611299
"116-157","Heavy",500,"carry-forward","weibull",1.02126349633528,0.683579516611663,0.389325326005164
"116-158","Heavy",500,"carry-forward","weibull",1.09844458739936,0.410487578450802,0.134850286570484
"116-159","Heavy",500,"carry-forward","weibull",0.812389099249682,0.369750979703565,0.365718581234119
"116-160","Heavy",500,"carry-forward","weibull",1.0174206059262,0.303703837238067,0.173907941701841
"116-161","Heavy",500,"carry-forward","weibull",0.895423280456884,0.369519059033112,0.34637683165617
"116-162","Heavy",500,"carry-forward","weibull",1.02369926578245,0.272653803200802,0.175728322984345
"116-163","Heavy",500,"carry-forward","weibull",1.00882732372813,0.198751368957906,0.397698176577956
"116-164","Heavy",500,"carry-forward","weibull",1.00011060840132,0.402574202288728,0.234278032724014
"116-165","Heavy",500,"carry-forward","weibull",1.17047914180564,-0.0634911359386678,0.237989364869651
"116-166","Heavy",500,"carry-forward","weibull",0.871530590404176,1.22007143166631,0.335655150450449
"116-167","Heavy",500,"carry-forward","weibull",1.00664193150091,0.858740181360745,0.214184950794211
"116-168","Heavy",500,"carry-forward","weibull",0.988070905137947,0.421531459359794,0.255053179621905
"116-169","Heavy",500,"carry-forward","weibull",1.0449469362562,0.140587462942138,0.3490774262888
"116-170","Heavy",500,"carry-forward","weibull",1.26295259876773,-0.0693732262532203,0.14991974353537
"116-171","Heavy",500,"carry-forward","weibull",1.22078071955136,0.0808942855532268,0.0559559607787919
"116-172","Heavy",500,"carry-forward","weibull",1.04188892844116,0.267044687221401,0.194568918539821
"116-173","Heavy",500,"carry-forward","weibull",1.06918817924261,0.122329479225514,0.232412039401873
"116-174","Heavy",500,"carry-forward","weibull",1.143554736155,0.22102516859382,0.0961501685933503
"116-175","Heavy",500,"carry-forward","weibull",1.04421087665961,0.237898056658465,0.127644944874171
"116-176","Heavy",500,"carry-forward","weibull",0.945070714761976,0.449115815693418,0.400157617603381
"116-177","Heavy",500,"carry-forward","weibull",0.809515573765311,0.422893840739647,0.373892395346142
"116-178","Heavy",500,"carry-forward","weibull",0.993293091146244,0.18529907611989,0.19765980144421
"116-179","Heavy",500,"carry-forward","weibull",1.08878295157197,0.363264637115864,0.214419075834048
"116-180","Heavy",500,"carry-forward","weibull",0.894130286230085,1.60949566315903,0.378785817082157
"116-181","Heavy",500,"carry-forward","weibull",0.96943440862288,0.0822663626818905,0.369785804409303
"116-182","Heavy",500,"carry-forward","weibull",0.823195194693067,0.853512804309157,0.374503901519861
"116-183","Heavy",500,"carry-forward","weibull",1.08419588085809,0.0249670909350174,0.377630878850821
"116-184","Heavy",500,"carry-forward","weibull",0.829963108459819,0.419986063280832,0.431973763866287
"116-185","Heavy",500,"carry-forward","weibull",1.21246850907675,-0.0933689433331741,0.278824497820674
"116-186","Heavy",500,"carry-forward","weibull",1.00325702858575,0.364687188890593,0.170782413059821
"116-187","Heavy",500,"carry-forward","weibull",1.03568785288702,0.830288616812284,0.209480039980351
"116-188","Heavy",500,"carry-forward","weibull",0.990971449434348,0.182561612137717,0.219158720299394
"116-189","Heavy",500,"carry-forward","weibull",0.965360520572303,1.57082483357258,0.156466677109402
"116-190","Heavy",500,"carry-forward","weibull",0.964130975382784,0.43585206907246,0.142191715083652
"116-191","Heavy",500,"carry-forward","weibull",1.01937840951158,0.206145606285723,0.316242774212888
"116-192","Heavy",500,"carry-forward","weibull",1.10424933579067,0.0587178556978939,0.25384258188902
"116-193","Heavy",500,"carry-forward","weibull",0.967260861702358,0.570484981232526,0.258445541207129
"116-194","Heavy",500,"carry-forward","weibull",0.843305503185588,0.536713069463401,0.38367670054142
"116-195","Heavy",500,"carry-forward","weibull",0.965814667682571,0.644714950365054,0.115318750844776
"116-196","Heavy",500,"carry-forward","weibull",0.954852308686033,0.187359212733716,0.0597421937605511
"116-197","Heavy",500,"carry-forward","weibull",1.16721388026264,0.1426595421906,0.216857396304491
"116-198","Heavy",500,"carry-forward","weibull",1.04332991517631,0.0700234119122185,0.162057628695551
"116-199","Heavy",500,"carry-forward","weibull",0.88153400687713,0.629136634435506,0.375379235133375
"116-200","Heavy",500,"carry-forward","weibull",0.915696802049117,0.606899103682706,0.292379632165893
"117-1","Heavy",500,"carry-forward","weibull",0.983453332198099,1.24016890224091,0.228746205983376
"117-2","Heavy",500,"carry-forward","weibull",1.05859715518248,0.249642588244111,0.0292048740833039
"117-3","Heavy",500,"carry-forward","weibull",0.787982386580351,1.08634389890259,0.422246020089792
"117-4","Heavy",500,"carry-forward","weibull",1.01554414676135,0.229190330292392,0.313066908449441
"117-5","Heavy",500,"carry-forward","weibull",0.902339448153551,1.41601167997808,0.19271007663443
"117-6","Heavy",500,"carry-forward","weibull",1.1208680751831,0.251014625626521,0.34836324552933
"117-7","Heavy",500,"carry-forward","weibull",1.07439749320527,0.182515711996768,0.367391580817059
"117-8","Heavy",500,"carry-forward","weibull",0.91416271397681,0.739661333077673,0.213257638889321
"117-9","Heavy",500,"carry-forward","weibull",1.15323390917035,0.0128269867398617,0.248780304060319
"117-10","Heavy",500,"carry-forward","weibull",1.01025113388413,0.501348862649104,0.241870698068004
"117-11","Heavy",500,"carry-forward","weibull",0.91911288850626,0.679854747094298,0.33578314524343
"117-12","Heavy",500,"carry-forward","weibull",0.914897988945339,0.890331558885191,0.244403277165032
"117-13","Heavy",500,"carry-forward","weibull",0.955149324575553,0.700605281739556,0.237250582414416
"117-14","Heavy",500,"carry-forward","weibull",0.948619624471283,0.612204091231954,0.37206534938371
"117-15","Heavy",500,"carry-forward","weibull",0.940030860853703,0.568705927577404,0.355761182131013
"117-16","Heavy",500,"carry-forward","weibull",0.82001712238906,1.4918025051071,0.288037503221852
"117-17","Heavy",500,"carry-forward","weibull",1.20201436249077,-0.138436655685765,0.407181650259184
"117-18","Heavy",500,"carry-forward","weibull",0.979959281550051,0.341587947947739,0.387336250806277
"117-19","Heavy",500,"carry-forward","weibull",1.12201163160037,0.42094824745506,0.124491120378572
"117-20","Heavy",500,"carry-forward","weibull",1.03120651353697,0.314623113070368,0.282762182312953
"117-21","Heavy",500,"carry-forward","weibull",1.02288331779013,0.22556459886091,0.208451155113937
"117-22","Heavy",500,"carry-forward","weibull",0.860712395782709,0.637071692726007,0.378167298062129
"117-23","Heavy",500,"carry-forward","weibull",0.766729165846894,0.839135092775798,0.346855500516337
"117-24","Heavy",500,"carry-forward","weibull",1.12648685033807,0.193718239550202,0.16389970866284
"117-25","Heavy",500,"carry-forward","weibull",0.984441978287902,0.606081413765341,0.23830073110561
"117-26","Heavy",500,"carry-forward","weibull",1.14303061342922,0.129641254387582,0.184056954727886
"117-27","Heavy",500,"carry-forward","weibull",0.815596289075239,1.00423700491598,0.322019286904423
"117-28","Heavy",500,"carry-forward","weibull",1.04668850911327,0.192625932574798,0.259794689602102
"117-29","Heavy",500,"carry-forward","weibull",1.04574606083704,0.127121623076566,0.2575464014644
"117-30","Heavy",500,"carry-forward","weibull",1.06900365258868,0.472361073130893,0.117587742415952
"117-31","Heavy",500,"carry-forward","weibull",1.17592469067505,0.104481399560277,0.0702291419838302
"117-32","Heavy",500,"carry-forward","weibull",0.920512191047969,0.686325274705778,0.334619440464773
"117-33","Heavy",500,"carry-forward","weibull",1.09634941251275,0.441588182440847,0.145591050242252
"117-34","Heavy",500,"carry-forward","weibull",1.06056209072627,0.0163866106855187,0.479512597806769
"117-35","Heavy",500,"carry-forward","weibull",1.00218503829065,0.94759994820694,0.26634796852166
"117-36","Heavy",500,"carry-forward","weibull",1.14741968994834,0.539129622086413,0.0642197410844789
"117-37","Heavy",500,"carry-forward","weibull",1.02888813964773,0.94330221642428,0.204002564461419
"117-38","Heavy",500,"carry-forward","weibull",0.954373668283215,0.51199700913241,0.181684012273576
"117-39","Heavy",500,"carry-forward","weibull",0.925097339971625,0.365789508256497,0.382172339696684
"117-40","Heavy",500,"carry-forward","weibull",1.08870022814337,0.0885719616331052,0.329660339809774
"117-41","Heavy",500,"carry-forward","weibull",1.21622315555695,-0.158101331785471,0.293800310842359
"117-42","Heavy",500,"carry-forward","weibull",0.912819586628766,0.303478509254552,0.356315700590814
"117-43","Heavy",500,"carry-forward","weibull",1.05223092030309,0.19097415952004,0.108236917778359
"117-44","Heavy",500,"carry-forward","weibull",1.15053401734873,0.302587179053442,0.129716528567483
"117-45","Heavy",500,"carry-forward","weibull",1.14184601516246,0.429014202951314,0.184293028119181
"117-46","Heavy",500,"carry-forward","weibull",0.778833132456687,1.16767156863216,0.412290532027298
"117-47","Heavy",500,"carry-forward","weibull",1.11260368487883,0.27855742548379,0.177105257220849
"117-48","Heavy",500,"carry-forward","weibull",1.09340433952933,0.298826743712843,0.23681178613951
"117-49","Heavy",500,"carry-forward","weibull",1.01612098014209,0.446333629677869,0.182917360729978
"117-50","Heavy",500,"carry-forward","weibull",1.18739928434958,0.240939193855949,0.0754905810234592
"117-51","Heavy",500,"carry-forward","weibull",1.08208809748594,0.460560574918777,0.203075250008018
"117-52","Heavy",500,"carry-forward","weibull",1.02509850986828,0.361845005242872,0.173327515555059
"117-53","Heavy",500,"carry-forward","weibull",1.00141885298817,0.410791762886993,0.08729908961977
"117-54","Heavy",500,"carry-forward","weibull",0.669037211512908,1.5405652295508,0.269137029533556
"117-55","Heavy",500,"carry-forward","weibull",0.930848751626453,0.662515866237281,0.184010222688884
"117-56","Heavy",500,"carry-forward","weibull",1.13466265591711,0.103518595033889,0.270946950033712
"117-57","Heavy",500,"carry-forward","weibull",0.947001572572539,0.320335362082418,0.202672934406468
"117-58","Heavy",500,"carry-forward","weibull",0.935058434243394,0.605151152644203,0.216523879989033
"117-59","Heavy",500,"carry-forward","weibull",1.1995354697031,0.0254774658067592,0.231014634877649
"117-60","Heavy",500,"carry-forward","weibull",0.881053086173654,0.7412997871948,0.337931270591073
"117-61","Heavy",500,"carry-forward","weibull",1.02841733112713,0.752950299814841,0.323509178148
"117-62","Heavy",500,"carry-forward","weibull",0.916790906369995,0.581506100976858,0.288633548332215
"117-63","Heavy",500,"carry-forward","weibull",1.23222626988823,0.0930368668706527,0.0293137758540479
"117-64","Heavy",500,"carry-forward","weibull",0.744172199694801,1.84856534802047,0.302247404907186
"117-65","Heavy",500,"carry-forward","weibull",1.07109329031764,0.317169730677811,0.204241388994013
"117-66","Heavy",500,"carry-forward","weibull",1.03104981923201,0.680874467359769,0.206166705581939
"117-67","Heavy",500,"carry-forward","weibull",0.895586527704343,0.546449599653014,0.340227950564452
"117-68","Heavy",500,"carry-forward","weibull",1.03213675999865,0.338549609134968,0.248488528618071
"117-69","Heavy",500,"carry-forward","weibull",0.87751509569324,0.600949995869911,0.264069907106955
"117-70","Heavy",500,"carry-forward","weibull",1.12830303942202,0.031517326470438,0.233216684064703
"117-71","Heavy",500,"carry-forward","weibull",0.89417345549537,0.227207091405448,0.347868635711022
"117-72","Heavy",500,"carry-forward","weibull",0.950967240106727,0.307782299570103,0.32449050051644
"117-73","Heavy",500,"carry-forward","weibull",0.82386518947361,0.575089394431032,0.457274807089413
"117-74","Heavy",500,"carry-forward","weibull",0.997741125214061,0.685675023973953,0.185559239964603
"117-75","Heavy",500,"carry-forward","weibull",0.91619439216545,0.46691632826179,0.300166046201993
"117-76","Heavy",500,"carry-forward","weibull",1.04956760032917,0.556102114655114,0.135726522792477
"117-77","Heavy",500,"carry-forward","weibull",1.08976191896676,0.345540245414693,0.2817825567536
"117-78","Heavy",500,"carry-forward","weibull",1.17261152338952,0.124321361299682,0.16705311617655
"117-79","Heavy",500,"carry-forward","weibull",1.05023032047324,0.120492693536196,0.326593898165708
"117-80","Heavy",500,"carry-forward","weibull",1.04080784638709,0.309703754311722,0.190819627168923
"117-81","Heavy",500,"carry-forward","weibull",0.957432647506332,0.731916182698496,0.343233834641184
"117-82","Heavy",500,"carry-forward","weibull",1.05836882463517,0.30139005580363,0.292913919826065
"117-83","Heavy",500,"carry-forward","weibull",0.844802245111371,0.77550358998656,0.285929016357983
"117-84","Heavy",500,"carry-forward","weibull",1.00332600850271,0.214185237360258,0.331379509091976
"117-85","Heavy",500,"carry-forward","weibull",1.06524812196468,0.214900312301251,0.247698100609466
"117-86","Heavy",500,"carry-forward","weibull",0.947809041211134,0.60773064160907,0.125125946795076
"117-87","Heavy",500,"carry-forward","weibull",1.12804172429714,0.297296108219773,0.165172112357981
"117-88","Heavy",500,"carry-forward","weibull",0.971931121506394,0.482448881793784,0.279409809783404
"117-89","Heavy",500,"carry-forward","weibull",0.938482615715479,0.333277669892268,0.313388796756666
"117-90","Heavy",500,"carry-forward","weibull",1.03860251808549,0.547893221093594,0.273038362044017
"117-91","Heavy",500,"carry-forward","weibull",1.05259054925006,0.22888355376506,0.240182926562881
"117-92","Heavy",500,"carry-forward","weibull",1.04920520044058,0.0424964190148403,0.237371427975111
"117-93","Heavy",500,"carry-forward","weibull",1.04373272302399,0.206582336798634,0.289612044877206
"117-94","Heavy",500,"carry-forward","weibull",1.15266514517301,0.536961461651726,0.123942676343087
"117-95","Heavy",500,"carry-forward","weibull",1.06272759406741,0.474433016534793,0.200349182497253
"117-96","Heavy",500,"carry-forward","weibull",1.12321864704709,0.19148165066422,0.283107083857774
"117-97","Heavy",500,"carry-forward","weibull",0.814956032684116,0.335379297258882,0.188193963255224
"117-98","Heavy",500,"carry-forward","weibull",1.10344965105016,0.549824881111353,0.164997163474467
"117-99","Heavy",500,"carry-forward","weibull",1.00268994773988,0.563487700017611,0.162409603373827
"117-100","Heavy",500,"carry-forward","weibull",0.989236437096378,0.300640174455391,0.354221839403213
"117-101","Heavy",500,"carry-forward","weibull",0.940143566095646,0.639747327984471,0.3341248483183
"117-102","Heavy",500,"carry-forward","weibull",0.996006225256844,0.486775360207458,0.141164788290686
"117-103","Heavy",500,"carry-forward","weibull",0.873110530614189,0.800740557215646,0.247489261896973
"117-104","Heavy",500,"carry-forward","weibull",0.991213781615389,0.643264513301276,0.358100354686205
"117-105","Heavy",500,"carry-forward","weibull",0.920470876948108,0.474952406528215,0.273880612537998
"117-106","Heavy",500,"carry-forward","weibull",1.08453637726313,-0.132408912393406,0.427624588324593
"117-107","Heavy",500,"carry-forward","weibull",0.894986672175272,0.219558688093039,0.215530717338159
"117-108","Heavy",500,"carry-forward","weibull",0.84851069489412,0.716405492270341,0.314132337779783
"117-109","Heavy",500,"carry-forward","weibull",1.11693373349143,-0.12996002229424,0.349177883668638
"117-110","Heavy",500,"carry-forward","weibull",0.92336777574576,0.451583058191734,0.216067990627609
"117-111","Heavy",500,"carry-forward","weibull",1.04955070346439,0.505644777948666,0.217722447712103
"117-112","Heavy",500,"carry-forward","weibull",0.98523751001402,0.460795135847669,0.3453924979809
"117-113","Heavy",500,"carry-forward","weibull",0.881031839569436,1.65259078489976,0.162866068842154
"117-114","Heavy",500,"carry-forward","weibull",0.862311304187014,0.292255347661444,0.361539702293888
"117-115","Heavy",500,"carry-forward","weibull",1.11496331556688,0.387690674830047,0.20690503636036
"117-116","Heavy",500,"carry-forward","weibull",0.98824063324191,0.612185906282764,0.144450799518025
"117-117","Heavy",500,"carry-forward","weibull",1.15374480832809,0.477033075131498,0.186035014310218
"117-118","Heavy",500,"carry-forward","weibull",0.765126870691522,0.710962064515085,0.454379420928264
"117-119","Heavy",500,"carry-forward","weibull",0.98486245343966,0.345974190851797,0.354075095966596
"117-120","Heavy",500,"carry-forward","weibull",0.95003818729055,0.800346687484353,0.108543862952527
"117-121","Heavy",500,"carry-forward","weibull",0.857087468134614,1.361732392342,0.382220915569377
"117-122","Heavy",500,"carry-forward","weibull",1.06070035072645,0.296535205683266,0.115708652952289
"117-123","Heavy",500,"carry-forward","weibull",1.04443660840419,0.0706918333500264,0.33780539668882
"117-124","Heavy",500,"carry-forward","weibull",0.905112905336685,0.390958316183216,0.336703740961742
"117-125","Heavy",500,"carry-forward","weibull",0.956767472185966,0.507856481386869,0.328955908843118
"117-126","Heavy",500,"carry-forward","weibull",0.848993737689078,1.24258379937955,0.435779196830603
"117-127","Heavy",500,"carry-forward","weibull",0.763823766204793,1.07922293467174,0.408814360301138
"117-128","Heavy",500,"carry-forward","weibull",1.22508519541199,-0.109582318423364,0.178520122425131
"117-129","Heavy",500,"carry-forward","weibull",1.01021855680944,0.339348269853766,0.1742107613423
"117-130","Heavy",500,"carry-forward","weibull",0.942508411146343,0.75175784960011,0.15986346221285
"117-131","Heavy",500,"carry-forward","weibull",1.068748651216,0.864541537459951,0.0394073287703844
"117-132","Heavy",500,"carry-forward","weibull",1.0438697278927,0.628831862381943,0.275223612610927
"117-133","Heavy",500,"carry-forward","weibull",0.90594272947039,0.582749863015377,0.294126796764306
"117-134","Heavy",500,"carry-forward","weibull",0.862729884328078,0.605162381571944,0.308066348984598
"117-135","Heavy",500,"carry-forward","weibull",0.968709004307051,0.154569660237674,0.235955239302438
"117-136","Heavy",500,"carry-forward","weibull",1.1022332987373,0.504070889055938,0.228290323386254
"117-137","Heavy",500,"carry-forward","weibull",1.08307961354117,0.292890604253449,0.281785527366206
"117-138","Heavy",500,"carry-forward","weibull",1.01152036189786,0.555929957987417,0.216964151001111
"117-139","Heavy",500,"carry-forward","weibull",1.02143343147129,0.558223651756958,0.348375776887168
"117-140","Heavy",500,"carry-forward","weibull",0.947450229566315,1.12876202817835,0.404790163919958
"117-141","Heavy",500,"carry-forward","weibull",0.853662268787747,0.174651099916481,0.514831549407017
"117-142","Heavy",500,"carry-forward","weibull",0.946009669423361,0.467750721225547,0.270783126506938
"117-143","Heavy",500,"carry-forward","weibull",1.07402620322316,0.203977073132285,0.24364690577028
"117-144","Heavy",500,"carry-forward","weibull",0.974351103591186,0.416966016902698,0.240057077940236
"117-145","Heavy",500,"carry-forward","weibull",1.00607477805886,0.28098338179103,0.250534469213971
"117-146","Heavy",500,"carry-forward","weibull",0.949442709158648,0.768962229307252,0.286407765929065
"117-147","Heavy",500,"carry-forward","weibull",1.09167222443932,0.259942701046994,0.301534902897058
"117-148","Heavy",500,"carry-forward","weibull",1.00967681383631,0.439506645715859,0.234322161748797
"117-149","Heavy",500,"carry-forward","weibull",0.842721716417345,1.00091323558658,0.343778233887379
"117-150","Heavy",500,"carry-forward","weibull",0.998512530726777,0.35167175236255,0.164314876215136
"117-151","Heavy",500,"carry-forward","weibull",0.944646888133705,0.179005232401337,0.289003267289845
"117-152","Heavy",500,"carry-forward","weibull",1.00564957024449,0.508963423073439,0.236601186219862
"117-153","Heavy",500,"carry-forward","weibull",0.94955354944072,0.704748108422645,0.209698287095391
"117-154","Heavy",500,"carry-forward","weibull",1.04939759786363,0.521894566082782,0.207901743002122
"117-155","Heavy",500,"carry-forward","weibull",1.00618181048037,0.207655416260995,0.419487822423201
"117-156","Heavy",500,"carry-forward","weibull",0.897257483530914,0.888627314030988,0.411621438195137
"117-157","Heavy",500,"carry-forward","weibull",0.87193086971158,0.282566851339667,0.431200651725252
"117-158","Heavy",500,"carry-forward","weibull",0.956128512093398,0.271749709725899,0.297510645828828
"117-159","Heavy",500,"carry-forward","weibull",0.962746288951187,0.431761040411155,0.082792291962082
"117-160","Heavy",500,"carry-forward","weibull",1.09643291356928,0.136431129582189,0.222128401104858
"117-161","Heavy",500,"carry-forward","weibull",1.10469731185049,-0.017065243339635,0.272111591734686
"117-162","Heavy",500,"carry-forward","weibull",0.971533485493953,1.84089522134823,0.198701953189699
"117-163","Heavy",500,"carry-forward","weibull",0.98410542058857,0.584581803279251,0.151695434520407
"117-164","Heavy",500,"carry-forward","weibull",0.866802057688742,0.314842736049595,0.314536902297679
"117-165","Heavy",500,"carry-forward","weibull",0.981846475227861,0.369392003069313,0.09583562778619
"117-166","Heavy",500,"carry-forward","weibull",1.05221346894527,0.169353004756217,0.257158415759189
"117-167","Heavy",500,"carry-forward","weibull",0.962826976410756,0.507037451550403,0.203116160962595
"117-168","Heavy",500,"carry-forward","weibull",0.944372198631663,0.130861028243933,0.333262039192671
"117-169","Heavy",500,"carry-forward","weibull",0.899293921648309,0.764872992672371,0.172343589802236
"117-170","Heavy",500,"carry-forward","weibull",1.06815038295743,0.420757330611163,0.0770030356526499
"117-171","Heavy",500,"carry-forward","weibull",1.07825648189372,0.344927388435532,0.249228608986571
"117-172","Heavy",500,"carry-forward","weibull",1.27798439801828,-0.213649797305062,0.229839922398113
"117-173","Heavy",500,"carry-forward","weibull",1.09206428275469,0.434865779712194,0.254940234164195
"117-174","Heavy",500,"carry-forward","weibull",1.07920423086081,0.323058398610917,0.11033592567765
"117-175","Heavy",500,"carry-forward","weibull",1.02834513048821,0.392516410055433,0.301516657945999
"117-176","Heavy",500,"carry-forward","weibull",1.15474919377437,0.132034400009753,0.228130251493261
"117-177","Heavy",500,"carry-forward","weibull",0.816001907361653,0.951255933891393,0.285793855039326
"117-178","Heavy",500,"carry-forward","weibull",0.900994168629308,0.771419722951579,0.428129010458332
"117-179","Heavy",500,"carry-forward","weibull",1.01414003413587,0.689179122535222,0.267290183763811
"117-180","Heavy",500,"carry-forward","weibull",1.11732618563534,0.394515336316383,0.246342531473139
"117-181","Heavy",500,"carry-forward","weibull",1.0791224412961,0.668536770062613,0.205277051536576
"117-182","Heavy",500,"carry-forward","weibull",1.04491681655565,0.424303528910979,0.225622814294944
"117-183","Heavy",500,"carry-forward","weibull",1.15078992225764,0.276879469183632,0.139113063690937
"117-184","Heavy",500,"carry-forward","weibull",0.868451727088907,0.798084860366517,0.231279586509133
"117-185","Heavy",500,"carry-forward","weibull",0.937445843719511,0.885901304614222,0.159795272342614
"117-186","Heavy",500,"carry-forward","weibull",0.930674792658422,0.4991034874867,0.264895049348266
"117-187","Heavy",500,"carry-forward","weibull",1.17321291055582,0.135838791713433,0.266840798225274
"117-188","Heavy",500,"carry-forward","weibull",1.04754395781685,0.717380479568494,0.111186403680573
"117-189","Heavy",500,"carry-forward","weibull",0.939066893141244,0.21234143645518,0.305498203377493
"117-190","Heavy",500,"carry-forward","weibull",0.868393374435052,1.00683140767495,0.304424263593657
