"sim","censoring","n","perc_censored","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr","alpha_fc","beta_fc","gamma_fc"
"114-84","Light",100,0.13,1.03924798764974,-0.0637534734932798,0.195031862264469,NA,NA,NA,1.19611421963012,0.432696533633779,0.00534693746949659
"114-85","Light",100,0.09,0.953959593136788,0.593152420864791,0.251671980112491,NA,NA,NA,0.962164065452961,0.650833568984248,0.279736234955018
"114-86","Light",100,0.1,0.766466867317335,0.665856218647537,0.29865732440591,NA,NA,NA,0.92422217527526,0.0840214141204274,0.300597819545334
"114-87","Light",100,0.08,0.99709120262497,0.0668973465502751,0.489604550770583,NA,NA,NA,0.582687999656703,0.841996190437566,0.542462247344013
"114-88","Light",100,0.13,0.547901314054522,1.63675247240217,0.523373660147287,0.846395777415378,0.939414144789438,0.153370873887882,1.17423666523337,0.186535744319806,0.140463743908568
"114-89","Light",100,0.13,1.1008701950253,0.399072258845883,0.198004528471983,NA,NA,NA,1.06047745079175,0.798540949228963,0.0166017833131101
"114-90","Light",100,0.12,1.03941185692039,-0.0474505870646504,0.249641482356232,NA,NA,NA,1.29490790409993,0.410569340286466,0.0813513798787392
"114-91","Light",100,0.17,0.829015409677588,0.399295847070571,0.439408830025711,NA,NA,NA,0.907501161868226,1.14335183113386,0.205206545898534
"114-92","Light",100,0.21,0.988881333929928,0.815521808321409,-0.13065950447658,NA,NA,NA,0.856300387022968,1.00391922058181,0.263854973827624
"114-93","Light",100,0.09,1.04767040055197,0.293076283478033,0.56170832219604,NA,NA,NA,1.13914769539608,0.564813845361219,-0.0847395031430023
"114-94","Light",100,0.08,1.15787441091517,0.594726231369969,0.131349019414958,NA,NA,NA,0.853710666546156,0.646669633285749,0.62746495924701
"114-95","Light",100,0.13,0.826520333860712,0.687109773439075,0.404426396036218,NA,NA,NA,1.08641758338823,0.549088358203679,0.374316670932221
"114-96","Light",100,0.12,1.05334702220261,0.492608528240684,0.171992593177767,NA,NA,NA,0.980281767343043,0.290957140132672,0.249500813875592
"114-97","Light",100,0.13,0.900904943833776,0.0711409707535443,0.418266601739018,NA,NA,NA,0.755918883327441,0.756233086203626,0.113157739654439
"114-98","Light",100,0.08,1.27134289413607,0.455252548889055,0.0642260592721185,NA,NA,NA,0.990134125774308,0.893122006434213,0.329221834269955
"114-99","Light",100,0.16,1.19841574323666,0.153579529052026,0.135890868530397,NA,NA,NA,0.952431446269353,0.340737086765381,0.440902500899115
"114-100","Light",100,0.11,1.05721848040866,0.587664801204404,-0.0134626365453656,NA,NA,NA,0.829885934075786,0.715396342335527,0.48772467309919
"115-1","Light",100,0.14,1.29549343313367,0.253264298103712,0.221300949762973,1.28698449539285,0.306350392751687,0.219155580241328,1.21558726051273,0.601010453245015,0.230898871577891
"115-2","Light",100,0.18,0.81887667107497,0.205757414175935,0.611870689028847,NA,NA,NA,0.931695717398246,0.635111960358072,0.343426116641571
"115-3","Light",100,0.08,1.31508750008328,0.171904660407478,0.248497701370079,NA,NA,NA,1.2054781350123,0.363282713167453,0.134939858383494
"115-4","Light",100,0.12,0.733811592615831,0.791713681658261,0.483601491279545,NA,NA,NA,1.04682810254067,0.585325481946143,0.0707681867805977
"115-5","Light",100,0.18,0.914834348989016,0.316820717116356,0.451067372907509,NA,NA,NA,0.834643766737988,0.206523122558331,0.607925399658196
"115-6","Light",100,0.12,0.731617040054123,0.98570346739612,0.510675805144802,NA,NA,NA,0.649994199970457,0.0906205126818951,0.596948346996493
"115-7","Light",100,0.16,0.993191282270434,0.364284717094464,0.341239850979107,NA,NA,NA,1.06752623782058,0.65991934329828,0.0339434328369963
"115-8","Light",100,0.09,0.454886796397616,0.530289991779514,0.74165107555344,NA,NA,NA,1.03974833961308,0.517982051583638,0.102674319875186
"115-9","Light",100,0.13,1.08888509934365,0.743327182459471,0.132726639763551,NA,NA,NA,1.23109119780282,0.32301326934018,0.288852385673481
"115-10","Light",100,0.14,1.03087639743533,0.438614819765764,0.0516717813438016,NA,NA,NA,0.931125575306791,0.424062833112984,0.450066790394998
"115-11","Light",100,0.13,0.928728242184812,0.561181646733974,-0.0103659773424173,NA,NA,NA,0.766148879166646,0.272885361485903,0.462396282184622
"115-12","Light",100,0.14,0.727555758026627,0.747400659960848,0.609607219107787,NA,NA,NA,1.08058426028215,0.250991228599786,0.417097357024933
"115-13","Light",100,0.15,1.30740146394388,-0.315079263043313,0.324355412596604,NA,NA,NA,0.714081191965566,0.870904533581207,0.456133493269171
"115-14","Light",100,0.14,1.05188724925834,0.657860436436124,-0.0193218619806058,NA,NA,NA,1.10448388817405,0.157913026520095,0.296352440996883
"115-15","Light",100,0.16,0.934607411542773,0.752305805269159,0.236782337204117,NA,NA,NA,0.946593260212827,0.556715551433878,0.480638388145954
"115-16","Light",100,0.11,1.12656184779841,0.772637038039468,-0.0275776023573085,1.13550912506128,0.560224955523814,0.0196342324258413,0.835240780011455,1.03379666999637,0.168913167287398
"115-17","Light",100,0.08,0.992551775467864,0.889245416598619,-0.0922841840368201,NA,NA,NA,0.892232966091912,0.385398722578529,0.4494676651395
"115-18","Light",100,0.15,0.976383268767016,0.156241112748291,0.587567219327791,1.00616566762752,0.743514171940997,0.0088271158056416,1.02383633936986,0.417908593758086,0.11957286225314
"115-19","Light",100,0.11,1.10955642308598,0.427774921677288,0.208600344384377,NA,NA,NA,0.779648859243024,0.885769058575215,0.44053926019106
"115-20","Light",100,0.11,0.979376899965954,0.66416639475224,0.348390288382089,NA,NA,NA,1.11261345451115,0.583811254581895,0.130673667783008
"115-21","Light",100,0.08,1.07287760265354,0.638128393050691,0.35055551059618,NA,NA,NA,0.808349384176188,0.748110775717868,0.464836795880879
"115-22","Light",100,0.08,1.41929573791867,0.138294378996588,-0.286888132998734,NA,NA,NA,1.04045361560116,0.27118430317774,0.14713654448105
"115-23","Light",100,0.13,1.00738536564256,0.500944390519724,0.150977675587607,NA,NA,NA,1.13139334259552,0.587916855487223,0.12836900989087
"115-24","Light",100,0.17,0.989262690929248,0.475829180874951,0.232056972603004,NA,NA,NA,0.983240056889194,0.580832786962857,0.272994745421884
"115-25","Light",100,0.0600000000000001,0.938275077384499,0.298107390528501,0.518045584694407,NA,NA,NA,0.984366589457595,0.443027973249005,0.360583371341331
"115-26","Light",100,0.18,0.912030888531439,0.153828841984219,0.667591819582654,NA,NA,NA,0.899793891633842,0.660170981778432,0.222073398795358
"115-27","Light",100,0.14,1.03917569132047,0.103401763479106,0.280862919681121,NA,NA,NA,1.1877441321196,0.127895788213215,0.289767618423872
"115-28","Light",100,0.11,0.967978678445172,0.361600524535606,0.373186018716673,NA,NA,NA,0.919833610522599,0.595714429420509,0.195729434580167
"115-29","Light",100,0.11,0.937446407446089,0.638386955635066,0.268179565867432,NA,NA,NA,0.412156166311423,0.663657952483326,0.752077280285422
"115-30","Light",100,0.11,1.02928546333909,0.344434606341125,0.308869052956718,NA,NA,NA,1.14820842534387,0.328446835832466,0.192976196070132
"115-31","Light",100,0.12,1.27973311918261,0.0404330144663856,0.105217298996923,1.04376552166665,0.200474254568982,0.197713305912395,1.02866166327837,0.289016064804991,0.241382493066669
"115-32","Light",100,0.1,0.71459276338932,0.863655671123833,0.673914606476015,NA,NA,NA,1.05508528769377,0.462521550232321,0.0681778924358977
"115-33","Light",100,0.08,1.05939540029766,0.0875370839636662,0.446616182150777,NA,NA,NA,1.06438642709565,0.745021219083821,0.167321976409125
"115-34","Light",100,0.1,0.854695342216645,0.54665234631233,0.228168358616873,NA,NA,NA,0.795498814901397,0.649585752313281,0.689238857742418
"115-35","Light",100,0.12,1.40882424834942,0.302398640942841,-0.0828262857804981,NA,NA,NA,1.22418621160782,-0.0365572427297326,0.0927931420016129
"115-36","Light",100,0.17,0.790007446882011,0.91084714865711,0.0795893591792885,NA,NA,NA,0.963467898487549,0.729360760819424,-0.0576620424590252
"115-37","Light",100,0.13,0.864771374004919,0.266106101350556,0.608363976802314,NA,NA,NA,0.998066800709055,0.581641700369376,0.0614905244838784
"115-38","Light",100,0.13,0.977827923358277,0.648447789697583,0.00174315485847668,NA,NA,NA,1.1525176813273,0.124599670575204,0.173170239876207
"115-39","Light",100,0.13,1.0780244179468,0.336475959561965,0.0356839924456254,NA,NA,NA,0.884911103701426,0.570231190383211,0.373928155250506
"115-40","Light",100,0.14,0.962284602693245,0.331964831618807,0.340307616699377,NA,NA,NA,1.06232948542445,0.500444635146815,0.404246009125512
"115-41","Light",100,0.07,1.08048125719725,0.506967652979782,0.132038447168621,NA,NA,NA,0.941541723637036,0.557196036708986,-0.0232960076591552
"115-42","Light",100,0.16,1.13217023702397,0.211115504728126,0.244179905313969,NA,NA,NA,0.973018886406086,0.430400802762558,0.149680859619496
"115-43","Light",100,0.11,1.29737417434012,0.295506654721084,0.0880487771165021,NA,NA,NA,1.25508991291213,0.759861379206403,0.0483250208362703
"115-44","Light",100,0.16,1.03501912113558,0.311350950009826,0.382064626338952,NA,NA,NA,1.11557541461294,0.618152814807816,-0.0297896058184472
"115-45","Light",100,0.16,0.908366080675222,0.318259209756547,0.353210508611275,NA,NA,NA,0.750382325001294,0.717632483337137,0.580972600654643
"115-46","Light",100,0.11,1.02130026903133,0.383312472991129,0.448171655174705,NA,NA,NA,1.29148366290538,0.567574369386166,-0.105688151152351
"115-47","Light",100,0.1,1.11013255589685,-0.395134780409999,0.262292356725795,NA,NA,NA,1.02405083708539,0.4838036690301,0.210113942474568
"115-48","Light",100,0.12,1.03782623493981,0.44943025514178,-0.0845610119611217,NA,NA,NA,1.06773036765959,0.460596112454328,0.363224187174016
"115-49","Light",100,0.07,1.22863781792631,0.576392980258977,-0.0900252693550586,NA,NA,NA,1.34190316082233,-0.42269670587932,0.31638957225406
"115-50","Light",100,0.14,1.09538499647614,0.313021083263839,-0.0174168715407892,NA,NA,NA,1.0460022338369,0.43378537097121,0.0403969708677244
"115-51","Light",100,0.09,1.11087548365018,0.427405198269045,0.342402354652439,NA,NA,NA,0.947088297188895,0.370856747041924,0.165017785814519
"115-52","Light",100,0.12,1.16676702002947,0.264703056134754,0.00956823308355513,NA,NA,NA,0.927652557952422,0.062657244087185,0.57119081189654
"115-53","Light",100,0.07,1.11462492626245,0.0474422968498896,0.378565662488348,NA,NA,NA,1.01533542640421,0.727601255418935,-0.0197117875259283
"115-54","Light",100,0.14,0.791491324819505,0.887438487250918,0.0202427332169601,NA,NA,NA,1.08803205923751,0.684691739471094,-0.0366394597119188
"115-55","Light",100,0.12,0.993885453553035,0.357619934050201,0.46028175794138,NA,NA,NA,0.984952449227403,0.480680323865945,0.42530475632153
"115-56","Light",100,0.1,1.02755190885603,0.30652027496513,0.380934353190468,NA,NA,NA,1.14017599225984,0.341308127623054,0.216759640897733
"115-57","Light",100,0.12,0.909252096756753,0.656941010702026,0.308305648265635,0.836416841049554,0.936805057547543,0.221574574659731,0.961515584400081,0.532399896443965,0.303117356850065
"115-58","Light",100,0.15,0.993271289047464,0.424292404873469,0.419396398365905,NA,NA,NA,1.05475583366007,0.772708273553366,0.101458535420835
"115-59","Light",100,0.07,0.720446052524118,0.970094240024851,0.153050522498851,NA,NA,NA,1.09594119702545,0.137697970679211,0.148299027799405
"115-60","Light",100,0.07,1.32048020550583,0.549803533981812,0.0307537991066034,NA,NA,NA,1.1234342784399,0.525196594381216,0.0892759069661804
"115-61","Light",100,0.12,1.14562279578438,0.77162554251459,0.161129590067617,NA,NA,NA,1.14124912634708,0.738172295257214,-0.0336928786605412
"115-62","Light",100,0.05,0.789827796974915,0.687964461903474,0.228843421584998,NA,NA,NA,1.03466890754737,0.102801931311444,0.375175701657436
"115-63","Light",100,0.17,0.790045575714384,0.790324928027801,0.369363108907321,NA,NA,NA,0.741826239675267,0.816099643074768,0.254785808419359
"115-64","Light",100,0.18,1.21400132097596,-0.319084427868152,0.532649967803023,NA,NA,NA,1.03921614854175,0.258382423562629,0.24862990923165
"115-65","Light",100,0.1,0.871163516866001,0.679189097887013,-0.0186754704292382,NA,NA,NA,1.00402920601416,0.843591978369071,-0.0825131974485125
"115-66","Light",100,0.18,0.930045313884767,0.879836958242728,0.488571462424977,NA,NA,NA,1.06290234317412,0.178974600997889,0.168786301146441
"115-67","Light",100,0.17,0.937164628964436,0.313478050511049,0.4746411875537,0.947528031902307,0.663057814312375,-0.0251410958885613,1.04288589485907,0.551726479121604,0.317907757627626
"115-68","Light",100,0.09,0.777172197634568,0.757207137102684,0.67243396674097,1.07978539237189,0.538091771470191,-0.235978233279701,0.672692674078124,1.14072947668143,0.280022342770325
"115-69","Light",100,0.08,0.747416398318764,0.88758688695294,0.333693478681567,NA,NA,NA,1.03280209603772,-0.0511382761690065,0.61365798777542
"115-70","Light",100,0.09,1.20640444017724,0.363477082078032,0.0910295457524973,NA,NA,NA,1.07513434194527,0.729352055572215,-0.0258888973228247
"115-71","Light",100,0.16,1.00475552248674,0.29164390016879,0.297533870555676,NA,NA,NA,1.00200157961426,0.113471393796072,0.292584537839543
"115-72","Light",100,0.09,0.910508496311502,0.514578070436199,0.42172519723125,NA,NA,NA,0.864362322329362,0.0991238315090148,0.530418588805923
"115-73","Light",100,0.12,1.07887188324177,0.580207416193763,0.112784717146573,1.3346260965961,0.0877213078726491,0.181973750389894,1.08364654926182,0.562088359668788,0.212121894229047
"115-74","Light",100,0.11,1.11283470376686,0.465421607469683,0.379791698283345,NA,NA,NA,1.10178164086303,0.627091968638293,0.202805152743606
"115-75","Light",100,0.1,1.08637890054518,0.96385104803405,0.203585280755075,NA,NA,NA,1.06631522051468,0.275738286459729,0.0449565184467372
"115-76","Light",100,0.12,1.07436409720382,0.547128585166765,0.197156528128584,NA,NA,NA,0.685583004836518,0.957902999582622,0.37402132442855
"115-77","Light",100,0.14,0.911999892193757,0.297995834398187,0.703868701821411,NA,NA,NA,0.939664336771277,0.846401486345383,0.356236083920793
"115-78","Light",100,0.16,1.24177975536098,0.152613251666187,0.107274768735325,NA,NA,NA,1.22546202715828,0.127738427956659,0.0694262571321663
"115-79","Light",100,0.18,1.2284761380232,0.474121146017372,0.0464347527736485,NA,NA,NA,0.981039922827929,0.248001238999587,0.361421305116662
"115-80","Light",100,0.21,1.19308366727418,0.227350391093631,0.211740058639432,NA,NA,NA,1.19705143850068,0.562191926181193,0.114719363007045
"115-81","Light",100,0.11,1.06037518657996,-0.0544216216761359,0.451552368601599,NA,NA,NA,1.06559496253136,0.676805313426124,0.363589525905703
"115-82","Light",100,0.14,1.19308819785137,0.505679867136424,0.148702227127045,NA,NA,NA,1.12328298263542,0.070317803788389,0.221457763525249
"115-83","Light",100,0.12,0.985102599940118,0.497849610454123,0.205640807074015,NA,NA,NA,0.966229838489874,0.492571458488372,-0.0266509118381049
"115-84","Light",100,0.12,1.03820349017764,0.826877895741496,0.120523116027149,NA,NA,NA,1.1260705011096,0.314344276654963,0.26128121947768
"115-85","Light",100,0.14,1.10599568979143,0.403811869716695,0.378911566704587,NA,NA,NA,1.34995121560966,0.287714841165867,-0.25152444610167
"115-86","Light",100,0.12,0.937445144986854,0.460639595976902,0.572655789781533,NA,NA,NA,0.879284267761108,0.8933054703094,0.190047393861169
"115-87","Light",100,0.11,0.904557740580765,0.16486601802745,0.315730158985427,NA,NA,NA,1.00959870267513,0.465736906547204,0.325861689656773
"115-88","Light",100,0.12,0.721118391676052,0.818189206180299,0.401929352784565,NA,NA,NA,1.03865489888605,0.422656572728316,-0.0628842885012579
"115-89","Light",100,0.16,0.834522638874288,1.09754680025811,0.303952865146663,NA,NA,NA,1.03202288646297,0.483164307342598,0.134523361517606
"115-90","Light",100,0.1,1.03019581225532,0.208382481383463,0.446216776545491,NA,NA,NA,1.08112001658942,0.510604192519816,0.44942807715629
"115-91","Light",100,0.14,0.769692592722118,0.264201387203899,0.263138436639357,NA,NA,NA,0.974299002655118,0.905178508834708,0.046415682107861
"115-92","Light",100,0.12,0.838077554735009,0.527331107690775,0.252008087089091,NA,NA,NA,0.832660517770045,0.191322552928559,0.388481640333758
"115-93","Light",100,0.08,0.938530351368292,0.459868208343844,0.261187218626607,NA,NA,NA,0.998870471558469,0.36578555370478,0.255792656328481
"115-94","Light",100,0.15,0.996969692666833,0.47781459145414,0.0622703348323919,NA,NA,NA,0.88809907653937,0.934502058329138,0.0639102484740281
"115-95","Light",100,0.14,1.1227215217805,-0.106528730851423,0.105012341928153,NA,NA,NA,0.942594075186541,0.438557957798108,0.0320892525128528
"115-96","Light",100,0.15,1.19047771832418,0.522251357529561,0.119806623858134,NA,NA,NA,0.693353409929511,0.657187079522113,0.363785188397681
"115-97","Light",100,0.15,0.973434658109156,0.181690334562488,0.514909579041848,NA,NA,NA,0.951978003408122,0.239512601782996,0.517552025436723
"115-98","Light",100,0.15,0.685656680671592,0.894783782527069,0.665592082683019,NA,NA,NA,1.29457219090765,0.309489875122678,-0.0591862689724948
"115-99","Light",100,0.08,1.13976238077142,0.645989807644944,-0.0593720952055572,NA,NA,NA,0.825925638428848,1.04855874845812,0.505880864922238
"115-100","Light",100,0.16,0.59912239212221,0.658491071948286,0.477066149847303,NA,NA,NA,0.996132156214761,0.278604538183363,0.310283349255142
"116-1","Light",100,0.17,1.25591245662607,0.219701689529911,0.0252816754149919,1.24800445876594,0.237565108987934,0.029526780402709,1.24305753267474,0.235469042856891,0.0458771979003206
"116-2","Light",100,0.09,1.02590127087544,0.201178123753685,0.262666977276095,1.05320446677043,0.684029885402278,0.267842362290452,0.852919910260437,0.459889425120803,0.598128658379419
"116-3","Light",100,0.15,1.28300747041292,0.290811939637814,-0.042444908679866,0.894414281451661,0.43390069159885,0.00475482880854124,1.0477721425412,0.733071174961841,0.254378776133872
"116-4","Light",100,0.14,0.936641407044746,0.257409595303186,0.349663572295162,NA,NA,NA,1.22624126452265,0.406947203952167,0.294730755208954
"116-5","Light",100,0.09,1.07155133547855,0.261814428399913,0.204136072573477,NA,NA,NA,0.992303242036957,0.290972188734744,0.26513043525278
"116-6","Light",100,0.13,1.15816807074407,0.551575542451923,0.178093635834741,NA,NA,NA,0.997116053612938,0.730654689847573,0.191525963802436
"116-7","Light",100,0.08,1.22005429563538,0.322392726154885,0.027848538395895,NA,NA,NA,0.971644199744455,0.0684919759277757,0.432806532970841
"116-8","Light",100,0.12,1.23126071788694,-0.0288378821613687,0.0512009687449993,NA,NA,NA,1.05486477298363,0.340500243185646,0.287749198953707
"116-9","Light",100,0.11,0.814548621921283,0.469719761437706,0.569939628614493,NA,NA,NA,1.30915820812614,0.251798674926379,-0.0559064562398895
"116-10","Light",100,0.12,1.15083306663782,0.339706330235579,0.256986392611737,NA,NA,NA,1.06476814056064,0.352704993971909,0.162984738950229
"116-11","Light",100,0.12,0.890860471863312,0.348422808341298,0.551859040964677,NA,NA,NA,0.760984886806876,0.799125449891307,0.61650798348051
"116-12","Light",100,0.15,1.22972576778777,0.431231022735917,0.122023448108693,0.912159238372053,0.897432140002518,0.23849761277282,1.01019108617122,0.301176573656369,0.272013934184623
"116-13","Light",100,0.0600000000000001,1.01407585441119,0.185262490981129,0.421352155589098,NA,NA,NA,0.901815511612895,0.398027658133425,0.352344250673762
"116-14","Light",100,0.14,0.754864972123322,0.717260849396979,0.469676558777266,NA,NA,NA,1.03087603817934,0.402088084733511,0.302040620746569
"116-15","Light",100,0.17,1.02110232082726,0.5511377561538,0.41134753088488,NA,NA,NA,1.26265184344412,0.279264293913011,-0.201743892548222
"116-16","Light",100,0.13,1.02375440957679,0.264240068561917,0.108846212981692,1.14979794405254,0.782213421575567,0.0530636296997632,1.25919375790121,0.37479240135242,-0.0530705488618655
"116-17","Light",100,0.15,1.14650159670014,1.05244559497384,-0.0616495913260528,NA,NA,NA,1.03900917467814,0.459036901982094,0.197664688969792
"116-18","Light",100,0.16,1.3020509197501,0.686555317803941,-0.347834565003537,NA,NA,NA,1.05442097721066,0.530526204851957,0.348772242588146
"116-19","Light",100,0.1,1.11407996379703,0.466683406506451,-0.0613181412821534,NA,NA,NA,1.094465561065,0.732888520813844,0.129334190185736
"116-20","Light",100,0.13,1.13433195247904,0.170850289274609,0.152927698768697,NA,NA,NA,1.0817892238056,0.63403515160949,0.0509078437482985
"116-21","Light",100,0.11,1.10158227037879,0.446713170786372,-0.0581368345288837,1.17460836960982,0.538600390617379,0.0482094126253866,1.21744588245226,0.310972131704289,0.201043288222279
"116-22","Light",100,0.07,1.11870066027691,0.253243411132401,-0.0240425433179896,NA,NA,NA,1.07673493367265,0.210084203494367,0.425855417523789
"116-23","Light",100,0.11,1.14410723053215,0.418034156482635,0.124399554787846,NA,NA,NA,1.25470465431967,-0.0537294758691962,0.269534957076822
"116-24","Light",100,0.12,1.1697769073902,0.471260620573555,0.307006743924482,NA,NA,NA,1.12810879160855,0.228975486945598,0.231500666183036
"116-25","Light",100,0.14,0.836976776373916,1.07139138761786,0.158280488347928,NA,NA,NA,1.19841186219957,0.421881616189399,0.0366517035743316
"116-26","Light",100,0.11,1.08839614143656,0.167287249775367,0.439949759473155,NA,NA,NA,1.1655552383214,0.111500234580629,0.180798604296548
"116-27","Light",100,0.1,0.87027741342182,0.832263434297528,0.242687497906675,NA,NA,NA,0.852755766846325,0.509561864658313,0.38790608736199
"116-28","Light",100,0.09,1.0446680079888,0.801852977946687,0.217914857365142,NA,NA,NA,0.95614008142373,0.319064902373238,0.164749013662144
"116-29","Light",100,0.1,0.910312653927678,1.05974892200637,-0.143003842705742,NA,NA,NA,1.2036953266842,0.0567369016487451,0.0561983860599722
"116-30","Light",100,0.09,1.3177011851805,0.47003628479169,-0.101725004404388,NA,NA,NA,1.18917559427335,0.3056194396527,0.215252535707275
"116-31","Light",100,0.11,1.01026833795981,0.337205223881666,0.608008669806477,NA,NA,NA,1.03120077205087,0.260650273160781,0.574439780052386
"116-32","Light",100,0.1,1.02171826174322,0.538072699190596,0.129228680074476,NA,NA,NA,1.15142816078357,0.672654146756327,0.12464025421825
"116-33","Light",100,0.12,0.994595993198674,0.500999395301217,0.57684373755479,NA,NA,NA,0.806110055102577,0.413302039996303,0.595008687949784
"116-34","Light",100,0.12,1.08984134510962,0.3551214011266,0.184985277586657,NA,NA,NA,1.01585829447267,0.761968833742181,0.265723498573331
"116-35","Light",100,0.09,1.12887519295893,0.75435153163489,-0.0439032936732007,NA,NA,NA,1.08805428542685,0.437171136983056,0.439287214421505
"116-36","Light",100,0.12,1.14960242836574,0.324468490024883,0.115061332477885,NA,NA,NA,0.896838317669261,0.584294464230206,0.0861360706432403
"116-37","Light",100,0.17,1.05613691582736,0.712300527299111,-0.117643121953593,NA,NA,NA,1.16628383046152,0.305468736840821,0.246868821639688
"116-38","Light",100,0.17,0.687982110042624,0.937881944808591,0.226442187156403,NA,NA,NA,0.984013788578354,0.492202407998909,0.189920226836935
"116-39","Light",100,0.04,1.24549341554524,0.303375086982232,0.0959766753891883,NA,NA,NA,1.24371228137817,-0.122437764789973,0.0498274071663474
"116-40","Light",100,0.13,1.09458655366328,0.554120047917057,0.0141974040872763,NA,NA,NA,1.29395271355573,0.294232172396313,0.187075776042695
"116-41","Light",100,0.08,0.940433691497661,0.506792186091653,0.0862550335140596,NA,NA,NA,0.864176140471177,0.485759554240579,0.545403779349336
"116-42","Light",100,0.08,1.144414268521,0.18940928175615,0.320511839215521,NA,NA,NA,0.991220008646727,0.432324437178074,0.325988822954045
"116-43","Light",100,0.11,0.851481768188859,0.464357600653076,0.473763254443194,NA,NA,NA,0.851481543264592,0.230718460471804,0.35133395051263
"116-44","Light",100,0.11,0.838012719388003,1.00468064810241,0.226518617388908,NA,NA,NA,1.05566687046503,0.665879234278617,-0.0947545607442629
"116-45","Light",100,0.12,0.996815561928129,0.357177443382322,0.0516625869955128,NA,NA,NA,1.13248862230198,0.727535488753405,0.142148429256956
"116-46","Light",100,0.16,1.11218603392283,0.637705523980494,0.235043882083101,NA,NA,NA,1.06760954787851,0.344005402270397,0.341214231089056
"116-47","Light",100,0.14,0.785578582702721,0.527908290832347,0.239535950647321,NA,NA,NA,1.01195256052503,0.214099763568799,0.356470094989865
"116-48","Light",100,0.16,0.852081996931774,0.425030437809625,0.258188277293244,NA,NA,NA,0.88539299269296,0.653942737514966,0.258904356219129
"116-49","Light",100,0.15,1.03425334985204,1.05668744639757,0.218108343176061,NA,NA,NA,1.03053225180974,0.0684935708997195,0.437024409862429
"116-50","Light",100,0.11,1.24096122186195,0.405139051071501,0.378108700951867,NA,NA,NA,1.0936940282731,0.372838379626085,0.238804700165184
"116-51","Light",100,0.17,1.13312515875737,0.349969753020322,0.318032256348889,NA,NA,NA,0.679140033811726,0.562022497134381,0.510835848575424
"116-52","Light",100,0.14,0.94161881692659,0.253543816720625,0.659490014288183,NA,NA,NA,1.24753800237018,0.376816317383836,0.111969196732965
"116-53","Light",100,0.17,0.671553205476379,0.574078466075312,0.786780417197569,NA,NA,NA,0.80156705593916,0.523616081725531,0.47034783059625
"116-54","Light",100,0.12,0.95043429781126,0.833098340530327,0.305617029778367,NA,NA,NA,0.920321845577556,0.365885848722999,0.00580186831432318
"116-55","Light",100,0.1,1.05398640547333,0.0163453474282802,0.0607655820139579,NA,NA,NA,0.745616920999607,0.681147832033154,0.568439999561108
"116-56","Light",100,0.11,1.10508288735956,0.219444085357753,0.13073586441788,NA,NA,NA,1.17194160775652,0.283257726230563,0.0548548694529546
"116-57","Light",100,0.11,0.940179194518952,0.492078653525547,0.136927778399629,NA,NA,NA,1.08627868220418,0.497519782371348,0.356566982119821
"116-58","Light",100,0.12,0.788214153063119,0.563267073447136,0.433755963562274,NA,NA,NA,0.716207736520118,1.07515481495109,0.283619448521043
"116-59","Light",100,0.09,1.14716834876608,0.207000864644367,0.159197531875843,0.817705125875124,0.508021087099359,0.381479177546423,0.884405435116796,1.09022634093319,0.288711941502314
"116-60","Light",100,0.19,1.0068224605087,0.219030559031954,0.487624910011506,NA,NA,NA,0.599740183374797,0.393976223417007,0.96677993241017
"116-61","Light",100,0.14,0.853201565478719,0.334274211322705,0.549294095208497,NA,NA,NA,1.00247537000575,0.396728299657145,0.0908392622577112
"116-62","Light",100,0.11,0.853750659981766,0.68533264048457,0.11588137359973,NA,NA,NA,0.929139302504668,0.510931580825183,0.389776767880576
"116-63","Light",100,0.12,0.827830034175683,1.43681258696916,-0.0423314013182159,1.027711438919,0.500191531514305,0.141336638763711,1.01758627961136,0.637764045112367,0.256893708783124
"116-64","Light",100,0.1,0.708188496005938,1.26704346072112,0.239218242828436,NA,NA,NA,0.992814732159468,0.735748238446703,0.0736903860836501
"116-65","Light",100,0.14,1.15851361170604,0.877963725380351,0.0330524919574366,NA,NA,NA,1.16130690844236,0.82440288994223,-0.043988086419456
"116-66","Light",100,0.08,1.13213042633715,0.74730508792701,0.22298751851432,NA,NA,NA,0.90960862213586,0.810436877372509,0.0644489817698843
"116-67","Light",100,0.08,1.04416389614129,0.121650953904443,0.312505969506916,NA,NA,NA,1.0924184178451,0.456547786274636,0.17639720009222
"116-68","Light",100,0.15,1.09849754843018,0.452997380147562,0.151975042248599,NA,NA,NA,0.908067805209308,0.209842959224104,0.364565780799247
"116-69","Light",100,0.12,1.01405089209843,0.283126468063767,0.06620208147601,NA,NA,NA,1.33847435408536,0.807464612730414,-0.395558861923338
"116-70","Light",100,0.17,0.99726677778277,0.335453981366759,0.233865789611482,NA,NA,NA,0.86165556038335,0.724604615274985,0.0870209372449846
"116-71","Light",100,0.13,0.788048276387032,0.720530277575702,0.153556938518223,NA,NA,NA,0.963623171919088,0.172714745152427,0.363332250165816
"116-72","Light",100,0.17,1.31322197000475,0.135831080680347,0.197275679947805,NA,NA,NA,1.1227839837649,0.547133399390793,0.155988157217357
"116-73","Light",100,0.13,1.06417196151922,0.484498527676168,0.0411436198924314,NA,NA,NA,1.08681660870611,0.605681434690587,-0.0699308563540084
