"sim","censoring","n","perc_censored","alpha_aq","beta_aq","gamma_aq","alpha_tr","beta_tr","gamma_tr","alpha_fc","beta_fc","gamma_fc"
"121-7","Moderate",500,0.384,1.02537771889997,0.457928019031173,0.260154042289768,1.01632890621232,0.553979063486739,0.258467025310095,1.06881924755596,0.249059366129328,0.423401609327854
"121-8","Moderate",500,0.42,1.14073802461153,0.367634102735012,0.186766499420437,1.12822130326381,0.469049456420096,0.187958518342192,1.02047596572175,0.623690676719054,0.186778917566363
"121-9","Moderate",500,0.414,0.921254354905751,0.76957772679009,0.219690622979002,0.90547551342599,0.946254323459354,0.218400838406107,1.0442076763376,0.589240366864814,0.161593185550226
"121-10","Moderate",500,0.394,1.24637409798111,-0.0108362406014792,0.164920252691365,1.24347266790929,0.000457731124704354,0.164465371029231,1.04679095847398,0.578438771762744,0.180147858747505
"121-11","Moderate",500,0.384,0.969773993517435,0.368551093893942,0.203539762146587,0.968811563962258,0.381904058963269,0.203321105867938,0.867241612602579,0.649101231284935,0.292839008966277
"121-12","Moderate",500,0.426,1.07071444841503,0.370956255219256,0.158919922403286,1.06368964595626,0.431164097791856,0.15981414793375,1.07978181658554,0.55058009883475,0.263225557021682
"121-13","Moderate",500,0.4,0.871666614869102,0.686849188428654,0.394000576530863,0.865772794212653,0.772205748167878,0.394401429147679,1.02758660713965,0.364107879398523,0.206728334566054
"121-14","Moderate",500,0.422,1.00229461959886,0.528036393371684,0.204619444555755,0.997766674265715,0.604087566775242,0.206272200282751,1.12928162293657,0.436041087486329,0.215879233107353
"121-15","Moderate",500,0.388,0.889614679989781,0.615207000009388,0.389904219356114,0.880484821592723,0.702380465553187,0.388981179304342,0.998915534163011,0.57993414190973,0.188584998882859
"121-16","Moderate",500,0.428,1.01969130284332,0.469818441906608,0.232227814505647,1.01187742941961,0.548923424852166,0.231029446182588,0.973068992692209,0.500741403851183,0.279237719271792
"121-17","Moderate",500,0.414,0.987419150222476,0.338266801671092,0.393070326290641,0.98779335241268,0.351991473894193,0.393364455610374,0.980426419459892,0.614641286944708,0.209748345197541
"121-18","Moderate",500,0.39,0.925344791207564,0.548706524997611,0.323339116289533,0.915781695038017,0.61109306442111,0.323547502922251,1.05242150277373,0.464030481636731,0.134087632890081
"121-19","Moderate",500,0.418,1.09396269758896,0.489500089115391,0.154516606578914,1.08426700694218,0.583486419749919,0.155926133424932,1.01080059634987,0.481890461221249,0.163775585587292
"121-20","Moderate",500,0.42,1.05281952997099,0.239727539228411,0.164965847346339,1.04506846294894,0.280420213099151,0.165539496772087,0.876908184434777,0.724321207875557,0.281346142829929
"121-21","Moderate",500,0.378,0.994757124441595,0.434712231655898,0.304978879453352,0.989056614897742,0.461866752707314,0.303953788715059,1.05320767237039,0.35760128739262,0.212456746998418
"121-22","Moderate",500,0.39,1.05331357516445,0.284074477220945,0.278206913892341,1.05386880114111,0.312325715107647,0.277830957197833,1.09771345759307,0.432909197738132,0.125735422827382
"121-23","Moderate",500,0.402,1.07862573991237,0.394128591365424,0.373776729503496,1.07211409604369,0.456160614086114,0.374742993031099,0.983084692189081,0.328088505162503,0.331185585458609
"121-24","Moderate",500,0.416,1.16147010057661,0.184151765526864,0.220025478107425,1.1585654035732,0.21006484419895,0.220148995880014,0.936943216157092,0.648958366320364,0.332597756942394
"121-25","Moderate",500,0.446,1.13682011732115,0.211069088390929,0.217498756107465,1.13222278643986,0.233251556331635,0.21749077830762,0.998423366869763,0.391920581750225,0.284177507081638
"121-26","Moderate",500,0.452,0.926204394497846,0.60111198501217,0.255181584464467,0.915585540435169,0.710681215494795,0.255911518257195,1.08904998251953,0.655225344799357,0.124948407774455
"121-27","Moderate",500,0.442,0.871481038663033,0.715906196922222,0.381322184936465,0.860596206704627,0.810151719602664,0.379692962100193,0.912729621287092,0.460982607504675,0.285637619044006
"121-28","Moderate",500,0.414,1.05468095964894,0.438957191013454,0.154232793993782,1.04525013728635,0.519377499438313,0.154584913344017,1.07297042535991,0.500370559306049,0.161374853925602
"121-29","Moderate",500,0.468,0.912653038664903,0.807293615048735,0.192990890973539,0.888573824324237,0.988922184705986,0.194862386171971,1.08723069632992,0.329492412814037,0.339843421079121
"121-30","Moderate",500,0.416,1.03068340748064,0.540703992285906,0.223601755390139,1.02776950339809,0.589321476272271,0.223952613408408,0.954406980549154,0.573847582566688,0.387641915985726
"121-31","Moderate",500,0.4,0.960043153543065,0.573068641982982,0.363215648094366,0.947358776973363,0.706342436135359,0.363286470656859,1.00115816879817,0.502834626329165,0.194914452082833
"121-32","Moderate",500,0.406,1.0997156005458,0.31728946632575,0.126689885033656,1.09999177575309,0.34602612463628,0.125658715986038,0.94603324340888,0.532239244695573,0.303245829874651
"121-33","Moderate",500,0.432,0.872092461797892,0.642085282100346,0.503850117678538,0.868854464183414,0.686351590790742,0.503268900102735,1.01024215994466,0.470782117069892,0.331609971461047
"121-34","Moderate",500,0.402,1.15197215144046,0.274906161893827,0.22070697187961,1.14857318995249,0.31430406244938,0.221117339863927,0.833676528772622,0.540682808535029,0.391703701242543
"121-35","Moderate",500,0.372,0.93091724414241,0.635251604366617,0.204583114482746,0.928310429566807,0.723918169036683,0.202551910962545,1.05539271252822,0.570428757742524,0.156150473184314
"121-36","Moderate",500,0.428,0.951295618905127,0.569153984790906,0.370897092672178,0.949008370092201,0.592516980715186,0.370876159505458,1.07126777994413,0.301960978636635,0.191393825506655
"121-37","Moderate",500,0.39,0.980829235448841,0.38780691852322,0.253332848901605,0.977303887263196,0.445814894784095,0.25373253411477,0.942543864176648,0.707621572499555,0.204020193311008
"121-38","Moderate",500,0.418,0.957411027032799,0.796663198648371,0.261470983286338,0.947824089737267,0.888540203539278,0.260704750582874,0.944922766625144,0.570349965784606,0.311621919350224
"121-39","Moderate",500,0.384,0.955134917380314,0.720620500421348,0.210590100675645,0.94663073502223,0.783138715921805,0.208127218201937,1.05951152393331,0.597813237601003,0.118255973290614
"121-40","Moderate",500,0.436,1.01010582030975,0.596619889801556,0.241225187698035,0.993965825385196,0.739339698015402,0.240880716979933,0.901796727563142,0.681264031423542,0.307861552382803
"121-41","Moderate",500,0.474,0.943609551412818,0.654332475763076,0.289671772701043,0.93309678225195,0.728806551016229,0.289252700564228,0.95767967216181,0.360395042902692,0.375490624218405
"121-42","Moderate",500,0.46,0.868467316609789,0.734363964038148,0.363253217973643,0.85654606459138,0.815540921515726,0.364434399255334,0.852507336257002,0.627403320202387,0.373896732703973
"121-43","Moderate",500,0.414,0.972195019614327,0.345578734243351,0.423205509352252,0.960273939897209,0.4049582169466,0.423326694889082,0.987983484412683,0.479107353610256,0.14280538227226
"121-44","Moderate",500,0.418,1.0176506275069,0.601391588144678,0.346256251347814,0.997156301012677,0.74488501066019,0.34665822192559,0.932964282717447,0.4888378196089,0.345521801386897
"121-45","Moderate",500,0.41,1.17111632852796,0.226921368686968,0.147851953108027,1.17086302029029,0.239176695985151,0.147794059072233,0.948509745478101,0.632559228311803,0.302217687397433
"121-46","Moderate",500,0.406,1.00886635440298,0.35740239176898,0.273139397632201,1.00606997353147,0.382846639542228,0.273957654488218,1.02290552703756,0.323843111376865,0.353256014806083
"121-47","Moderate",500,0.39,1.04684602750767,0.359779107899338,0.310973183654349,1.04149343965977,0.421169656498377,0.311976015308457,1.00829591200726,0.533937428689712,0.252488488564456
"121-48","Moderate",500,0.434,0.956672801699215,0.483805197904567,0.329823701499528,0.942773524505084,0.579389530397735,0.328812352548825,1.01851214027202,0.47853908257077,0.336262249338808
"121-49","Moderate",500,0.396,0.873249503534758,0.342629934392092,0.385257668748904,0.865304601789388,0.401340913659537,0.384770997055112,0.886110196002737,0.474598865984499,0.353298049189302
"121-50","Moderate",500,0.414,1.0607749739861,0.362891374941965,0.277658493111645,1.05368768739068,0.424149967628561,0.276672487521287,1.065638604767,0.40283047922351,0.23158546471999
"121-51","Moderate",500,0.404,0.958646646124814,0.409008992425787,0.266462244186961,0.950377398574715,0.479437933637593,0.267221079008568,1.14969863130406,0.49871838401916,0.151295152265831
"121-52","Moderate",500,0.438,0.954595135686429,0.393583541263158,0.234634357345056,0.948146959958675,0.461567827098445,0.23481278694555,1.02630564376054,0.503102383407563,0.246026891806492
"121-53","Moderate",500,0.378,1.00418447828928,0.58537326674895,0.261431814707664,1.00052995341594,0.632834927611487,0.261867695221033,1.09702234076412,0.401281748584202,0.182379397591162
"121-54","Moderate",500,0.382,1.04419608441477,0.635198368602931,0.0783623423592028,1.03166671634544,0.755588816222501,0.0797710161426421,1.09535028931692,0.434806199100502,0.114580807913269
"121-55","Moderate",500,0.372,0.933881386785449,0.64513216505755,0.304969856754345,0.924802506551983,0.729003785004881,0.304337476466827,1.08239779977353,0.586212333279311,0.121364776049952
"121-56","Moderate",500,0.404,0.976743076074125,0.536546600220867,0.357377359535617,0.97221399994348,0.609092700450303,0.355684468080985,0.936503094378093,0.557813824515871,0.334592579490843
"121-57","Moderate",500,0.398,1.00225023598596,0.523193822983695,0.137651842973839,0.996789539615075,0.581908345553578,0.138318897663894,1.05795814202593,0.535301322621439,0.251263043768523
"121-58","Moderate",500,0.386,0.85025695594325,0.584479371395846,0.300040905407803,0.845195569101608,0.612714166191979,0.299370194230087,1.09167503622402,0.559261672326477,0.201791477030861
"121-59","Moderate",500,0.418,1.03701708837981,0.519315903661021,0.139851479604094,1.02714170680963,0.625343108301751,0.138644367608343,0.9308439777057,0.432051126157745,0.240154005280713
"121-60","Moderate",500,0.404,1.00051396101595,0.339361030295527,0.300612490781456,0.989283911653917,0.400556687890209,0.29907571052421,1.00808965087577,0.540338503187647,0.304956010157263
"121-61","Moderate",500,0.402,1.10103340768529,0.53649832164341,-0.0272202582800523,1.09161665566234,0.638843789547602,-0.0293754871251671,1.1478631996757,0.452442095485009,0.0671114085755304
"121-62","Moderate",500,0.384,1.00298464052491,0.568102625187686,0.295305491907663,1.00148470044195,0.618174122772932,0.294275167919544,0.950545144670743,0.702219811992019,0.126641857455589
"121-63","Moderate",500,0.434,0.944951450654969,0.636188959025801,0.245508569479751,0.932687128529444,0.725957146412966,0.247693080712595,1.03741650145176,0.655290095638117,0.210391832622055
"121-64","Moderate",500,0.408,1.03359065375516,0.729039702802784,0.0448567534911766,1.02986733793753,0.834852015770635,0.0437068626815914,0.977986846875932,0.586663531305639,0.294770282815697
"121-65","Moderate",500,0.45,1.00672894151434,0.565643915122239,0.244364553283087,0.996878467378027,0.64635879859024,0.246417042008101,0.910025360319531,0.457244300521094,0.415659838693263
"121-66","Moderate",500,0.38,0.832542437199933,0.647947046991082,0.436635139176854,0.830065252699758,0.681601085412312,0.435849911249702,1.10090371849227,0.352621245950135,0.249717240810235
"121-67","Moderate",500,0.408,0.958289775529257,0.449811903783267,0.248774957105279,0.946997475022153,0.520063837448521,0.24869416708728,0.886172964423462,0.690715266746132,0.274331927768181
"121-68","Moderate",500,0.412,0.882117991011326,0.595932620232013,0.374906677088253,0.862357964748668,0.71288029582242,0.376486359685917,1.06812663921037,0.49970317277766,0.149365385344486
"121-69","Moderate",500,0.404,1.17548514305654,0.41841804318586,0.0853554987940826,1.1719594036343,0.473225755641293,0.0859925975252911,1.0956568920263,0.491446315695708,0.164312399726894
"121-70","Moderate",500,0.4,1.00220212986871,0.680321171169169,0.241076221668618,0.994597666323338,0.757759848443256,0.246657263198672,1.03039681238874,0.435416227899184,0.211290002509719
"121-71","Moderate",500,0.412,0.99993337405311,0.456410820961019,0.253484073444757,0.997535201369484,0.495339087219611,0.252549333982402,0.987053049547205,0.312797665186286,0.294688953647128
"121-72","Moderate",500,0.43,1.11002628800947,0.388857232066655,0.192815030240815,1.11094305378378,0.402658430788253,0.19337445035768,1.03773363636376,0.143506394128651,0.341951225258791
"121-73","Moderate",500,0.382,0.930157935051171,0.381165210325084,0.323079988340398,0.933945242361878,0.386782367414734,0.322695589197735,0.99773281950004,0.356799175823758,0.237604953648213
"121-74","Moderate",500,0.4,0.840360700407956,0.612763646764301,0.360623209489606,0.833301884175015,0.673231018869911,0.362333132564899,0.969424641389286,0.509791277521136,0.34558321785822
"121-75","Moderate",500,0.398,0.867791101568654,0.821475792232699,0.384136811182516,0.865723202404181,0.867261200005128,0.384743765461322,1.02879289608382,0.519962484814609,0.226486071708654
"121-76","Moderate",500,0.442,0.945593424609246,0.46772352128282,0.323059065850992,0.939233071661123,0.501997798079655,0.322016532038243,0.972465367368483,0.57526625540473,0.32184826705519
"121-77","Moderate",500,0.436,1.14111253626619,0.358591594257223,0.219252989088597,1.13621684072199,0.365086703228627,0.219518475519094,1.10789986560804,0.492121092809382,0.183311907694528
"121-78","Moderate",500,0.404,1.07523280164046,0.45665076196482,0.237343578904845,1.07368806317329,0.48599230225545,0.237680347183197,1.05312768975065,0.51910968522801,0.334973652458757
"121-79","Moderate",500,0.424,1.07265970580753,0.409498154967952,0.266377969747325,1.06559314718569,0.463018733596779,0.266126963612622,0.936840818359803,0.543570388646326,0.330502045659472
"121-80","Moderate",500,0.412,1.08231551297854,0.296054858144137,0.266667484381731,1.08376586936531,0.322083636958642,0.265891365676576,1.00943908513795,0.525658500011168,0.208386936378263
"121-81","Moderate",500,0.364,1.16044076938729,0.142597672895003,0.172928704137325,1.1561267579596,0.175611164257325,0.172933112270115,0.988153436109175,0.52184122846463,0.261534744048542
"121-82","Moderate",500,0.414,0.95141511144508,0.677475568194554,0.262753265973873,0.950141611953016,0.711037757272848,0.26363532365511,1.10808878915442,0.562555293490836,0.0797398384414615
"121-83","Moderate",500,0.38,1.03609196761144,0.629405425232788,0.134916074994641,1.02805031661245,0.715557812014936,0.136885661657042,1.0676190946464,0.436778800985348,0.0279321289491621
"121-84","Moderate",500,0.354,0.915471306512592,0.478819443599442,0.390949044292442,0.900500932888641,0.591743197003827,0.391823475201757,0.941461081759472,0.538980435357531,0.288782945521383
"121-85","Moderate",500,0.436,1.03603703424218,0.304649303552559,0.14787013795515,1.03876148482017,0.329590631004487,0.145948265420557,1.11046876879237,0.326309768568985,0.141645450710731
"121-86","Moderate",500,0.402,1.11845483975828,0.43484450227933,0.119262257854813,1.11175248368141,0.517338476156082,0.119171268642074,0.96362574581557,0.486489958845423,0.274801363680221
"121-87","Moderate",500,0.406,1.00720174241534,0.529274439845832,0.302614359622999,0.998525820300244,0.568784484141538,0.30013230853811,1.18450192168845,0.381255095632223,0.0209576666239998
"121-88","Moderate",500,0.404,0.874091667802665,0.768119995989296,0.256914772353844,0.862690156845044,0.865849898119183,0.25487066145967,0.89258884932481,0.650963913155751,0.24163512891938
"121-89","Moderate",500,0.392,0.986988411579302,0.545889416675019,0.381149498416087,0.982932973440034,0.628474754369358,0.378601078271718,1.0090208937492,0.565681901645318,0.284695742502737
"121-90","Moderate",500,0.39,0.838105300545024,0.682985757931795,0.288099272628241,0.831260843147236,0.766275165835847,0.289219829974234,1.03792413012891,0.374054110092686,0.207427761433283
"121-91","Moderate",500,0.422,1.08640548245387,0.375457048086582,0.230969052625306,1.08041705741166,0.412156624046888,0.23191631939479,1.01398214552896,0.359507501020677,0.30163740360427
"121-92","Moderate",500,0.404,1.09755711338675,0.346783930854687,0.146505701185565,1.09647240093874,0.395965945164888,0.145074729688423,0.881848336963143,0.44502493836856,0.336580991932364
"121-93","Moderate",500,0.394,1.04616719831732,0.554675885612946,0.120724527962195,1.02696162107869,0.661371008866564,0.122220018524478,0.935374159930135,0.585249945478477,0.216105057223205
"121-94","Moderate",500,0.39,0.922988666653683,0.579194416460205,0.377051706486569,0.921879096155462,0.631232665754154,0.376969245530181,0.94642142519785,0.424900879236125,0.337528102039328
"121-95","Moderate",500,0.392,0.986021118377277,0.706872324944403,0.300260424014658,0.974657735416432,0.782832188331418,0.300253167218579,0.824818605619615,0.539179604307044,0.466876627230994
"121-96","Moderate",500,0.378,0.998668541189998,0.570992507403724,0.211840515838907,0.992277150303961,0.631031463929226,0.210378833790192,0.933811850072914,0.470969195644294,0.23270035212814
"121-97","Moderate",500,0.412,1.14398161053007,0.290468047951146,0.166956616848076,1.14443491998137,0.310606455974629,0.167087276909924,1.01472937989999,0.355281291835723,0.217549093157682
"121-98","Moderate",500,0.41,1.08025703565942,0.513760754300327,0.0188419989385096,1.07663617823386,0.560889196440018,0.0173263830497702,0.987752487096547,0.469962515058034,0.268954972043615
"121-99","Moderate",500,0.42,0.931315167608315,0.819925916726483,0.152900304189293,0.929131258334425,0.838506111349689,0.150948458374981,0.871236816323977,0.448491632696587,0.322281935367541
"121-100","Moderate",500,0.426,0.973024036027961,0.765654801765145,0.247807624693388,0.969411273081284,0.800816258997298,0.246185649242113,1.03696256241164,0.685691545485553,0.0681692827692319
"122-1","Moderate",500,0.404,0.855523973547091,0.699939164546969,0.351282357455371,0.847102169025619,0.754314306432227,0.352097525294789,0.832502762662968,0.635391267143751,0.373491901616148
"122-2","Moderate",500,0.424,0.814915571924259,0.839835312796876,0.357569957178051,0.810545924667178,0.874817004671129,0.356859394310725,0.90619926180517,0.569335461509185,0.453525423777484
"122-3","Moderate",500,0.382,1.13195037480271,0.410418316852674,0.169781336328553,1.12986996497763,0.439337039889564,0.171682601940693,0.970100546534288,0.52823721815016,0.379909545005876
"122-4","Moderate",500,0.424,1.06765567974645,0.365364205149102,0.256368304956255,1.04550148410925,0.488384521430742,0.257854261649204,0.95738029097214,0.47402960499909,0.31722191245181
"122-5","Moderate",500,0.404,1.01485756012152,0.176906007589653,0.393629364947917,1.01088263090614,0.218818792812949,0.393096926780836,0.91506352623789,0.464055023736159,0.497285445060118
"122-6","Moderate",500,0.388,0.926038242195982,0.632520652103333,0.327128123493539,0.905686723092798,0.772027184883484,0.329763866267046,1.03733133665567,0.505429595276248,0.152812448221859
"122-7","Moderate",500,0.454,0.947201984719373,0.502030130482365,0.176730148691752,0.93536963365503,0.581975954413316,0.177525529683932,0.945691335933689,0.598355533356012,0.257680578413204
"122-8","Moderate",500,0.412,0.956155798645453,0.59987641907861,0.295753457349944,0.9537706385679,0.648399755534733,0.293507636306432,1.08942480915737,0.399462019810438,0.083152853932024
"122-9","Moderate",500,0.37,0.985481020150373,0.518179201661862,0.215939765638764,0.965151934212617,0.664184203926969,0.21561911714973,1.01458335646401,0.43005435840973,0.151685063390919
"122-10","Moderate",500,0.356,1.06417032066762,0.505942723242072,0.279854681008237,1.05926698157723,0.542194982824789,0.2805341157932,0.97123437506072,0.434584824298076,0.292054364164827
"122-11","Moderate",500,0.41,1.02990880088529,0.483444087314071,0.265074670274154,1.02417590577741,0.548524679279383,0.264666632899509,1.0312006993293,0.540604002859431,0.183971286405401
"122-12","Moderate",500,0.42,0.947080113075311,0.591681171062295,0.167967015644749,0.941715943558609,0.632402305035969,0.16895090666173,0.945206251069292,0.683850016756596,0.215627791956621
"122-13","Moderate",500,0.378,1.2138114978623,-0.149889159996752,0.149839351453849,1.21477012003815,-0.16865169635152,0.149931987213812,0.875812967016219,0.531445816525059,0.324508528093546
"122-14","Moderate",500,0.418,1.04510411762963,0.458519568926401,0.200450403700025,1.03960918071622,0.525979387464501,0.201611563232336,0.955033210004012,0.676094623037988,0.240227249181013
"122-15","Moderate",500,0.39,1.24440126999607,0.263855232694988,0.118570143615472,1.24288809358531,0.296050612672365,0.117829903266165,0.939295050519958,0.576838655703664,0.289092219227573
"122-16","Moderate",500,0.412,1.11225865820628,0.71948419325899,0.0207100299240564,1.1076434892531,0.858265238302349,0.0173961907551604,0.989838298217175,0.649538485725678,0.229265324421232
"122-17","Moderate",500,0.422,1.04780807806734,0.380885537679933,0.15399270210398,1.04653132189251,0.413666807031163,0.154527422559555,1.05277294294428,0.433152430352734,0.197225411347433
"122-18","Moderate",500,0.412,0.929152917551762,0.764823800456985,0.304911495551096,0.930191279849814,0.822621627594916,0.302378408878604,0.976696657082884,0.539368679773663,0.335843903109462
"122-19","Moderate",500,0.408,1.00221184777809,0.55035389559095,0.266662997705116,0.999014997374754,0.587067459386224,0.267893467805575,0.884837837258348,0.355232831990427,0.397361703334235
"122-20","Moderate",500,0.372,1.0239375502211,0.75969193317961,0.147855773020321,1.01221720355518,0.836899125626045,0.149233905024624,0.980932754733743,0.515476141439735,0.329102908519346
"122-21","Moderate",500,0.436,1.0800989266866,0.123591462517993,0.19337807213966,1.07355609222534,0.161406372150451,0.192177203552107,0.949258719239622,0.61223310636347,0.246021778892729
"122-22","Moderate",500,0.422,1.00346482306544,0.367006924126339,0.224880672596707,0.995993870012544,0.41934006377437,0.223823828486407,1.0057491674024,0.466068600132115,0.260212135469021
"122-23","Moderate",500,0.42,1.10419753645019,0.462181749105156,0.0739074303160409,1.09405850628275,0.536582622185379,0.0737204796952721,0.998491897779229,0.487640710016205,0.259683747452303
"122-24","Moderate",500,0.412,1.06453030805484,0.303104076268955,0.307236853968659,1.06989537642076,0.321694022845783,0.309820151920557,1.04492878981763,0.29079802188234,0.276504614381514
"122-25","Moderate",500,0.426,0.918069749386857,0.636379084091719,0.369264074335648,0.909050360259306,0.729364181296919,0.370487130524999,0.899103358139177,0.617952316429714,0.349099705255751
"122-26","Moderate",500,0.432,1.0184427062291,0.413859343959918,0.18399261856481,1.00976848120914,0.480937707147435,0.183189149437345,0.945432063254435,0.741465341910388,0.228045998089512
"122-27","Moderate",500,0.406,1.00252140487138,0.376341637738952,0.224764514069166,0.989881869671701,0.437820064268765,0.223741161072851,1.08959394018733,0.381265983346611,0.160604862702967
"122-28","Moderate",500,0.4,0.983276352536979,0.570014463316844,0.266410934029041,0.976102451064735,0.62528868025816,0.267579611023796,1.17577743166304,0.184781991286109,0.128215082430761
"122-29","Moderate",500,0.378,0.851811501821024,0.663840810762198,0.241241220605607,0.85211145444127,0.721472026268848,0.240750538446552,1.07974899699597,0.434725122589141,0.251336085700643
"122-30","Moderate",500,0.426,1.01367776501927,0.542978547555397,0.250223599450055,1.00847873161424,0.605190008517737,0.249524286942903,1.01570288852329,0.572029494740145,0.231528740986428
"122-31","Moderate",500,0.402,0.980048258039597,0.468082925854305,0.283383455678835,0.976673291529332,0.497227393721378,0.283939829258239,1.01146120254172,0.461628108931146,0.407015262734668
"122-32","Moderate",500,0.394,1.02405544412085,0.263996166859879,0.360857599969347,1.01359234998157,0.324901038085831,0.361940137362607,1.04925430500017,0.613407198599483,0.24875216704503
"122-33","Moderate",500,0.414,1.05582799573506,0.311619907933602,0.17937450339755,1.06044856056471,0.338664399235292,0.180102444276596,0.89507497864074,0.769863290162907,0.230850153642792
"122-34","Moderate",500,0.4,1.16403961361269,0.119324319687268,0.180916540353269,1.16421194677834,0.117498064971536,0.180943624081067,1.01891228227558,0.488892993461761,0.341569590184935
"122-35","Moderate",500,0.406,0.90570918213658,0.622077075345824,0.324011294420143,0.896351095649645,0.718276862908383,0.32159906632258,0.977703184063393,0.515215410280492,0.351290399456089
"122-36","Moderate",500,0.394,1.12483586580817,0.40404898026839,0.135998208567687,1.12334776443017,0.437783906837211,0.136477532761939,1.12214099935227,0.679653946632009,0.039265575776332
"122-37","Moderate",500,0.426,1.0933668724672,0.462137157456146,0.189299520398736,1.08849390471078,0.513916719651264,0.189445943900603,1.0509839328285,0.64551376685612,0.191539254440129
"122-38","Moderate",500,0.396,0.968039398540245,0.548298587779179,0.253555025834307,0.963482317483938,0.579280551868057,0.253169313621201,0.996504035216763,0.457389648130078,0.270775849708088
"122-39","Moderate",500,0.396,1.07989598060959,0.633457745194997,0.0960450347465439,1.07818588702347,0.66297587768733,0.0963120576919896,0.915815843707965,0.42075753119893,0.366241743353282
"122-40","Moderate",500,0.418,0.935594721187506,0.55469833726326,0.371183158170534,0.926913430878667,0.629113950480172,0.371353326173359,0.952793742903375,0.632244448842816,0.341086111018723
"122-41","Moderate",500,0.424,0.889248296404003,0.578083861587505,0.406065523848786,0.873089762974041,0.726072125121089,0.404835119171798,1.0527794160355,0.444545474303728,0.24597533983112
"122-42","Moderate",500,0.364,1.05011461338327,0.234088652665438,0.269759861963883,1.03922697154845,0.292258851353994,0.270194173478549,0.963102415722931,0.576018375504286,0.298197266115623
"122-43","Moderate",500,0.41,0.933513937140605,0.507707911212088,0.296170184477238,0.930407433178881,0.510293866428145,0.297148505843964,1.02246604382112,0.394484974721353,0.250857855709262
"122-44","Moderate",500,0.454,1.03333616703351,0.310420405114016,0.366531905290039,1.03021994679848,0.365841349486195,0.3663307537239,1.04265491878783,0.371365688470945,0.240165734699582
"122-45","Moderate",500,0.456,1.03793943449158,0.321791748754266,0.212970963779301,1.04334955818044,0.326810218923897,0.212681644573252,1.04060757510475,0.400074636269543,0.221506928473273
"122-46","Moderate",500,0.394,1.01991556922285,0.528037354068446,0.269238751826776,0.99467842554525,0.705172923241977,0.269163100716054,0.91045908678186,0.476415556803929,0.353120947767119
"122-47","Moderate",500,0.44,0.892481245688925,0.69176658765782,0.34414055873102,0.881627826785595,0.776759146005914,0.346217299186707,0.900627136862942,0.65505361981808,0.192916925544929
"122-48","Moderate",500,0.404,1.13692550517325,0.182400338448557,0.134144215668064,1.13669862924484,0.205638730073299,0.134562499784793,0.97087001278192,0.700257126572882,0.19769246417984
"122-49","Moderate",500,0.418,1.01549127935247,0.508666936934842,0.258731072920286,1.01043194217517,0.550733682748273,0.257732920444415,1.03834614385105,0.347044194556663,0.267772278636199
"122-50","Moderate",500,0.448,0.834813753069503,0.90130624014398,0.343270800862406,0.805508826292792,1.13047856878349,0.341939770746315,0.878714416508014,0.552251531924168,0.399240841091169
"122-51","Moderate",500,0.368,1.02137466036452,0.728957524363045,0.164926123142344,1.01538250580946,0.815009710883306,0.164926616252475,0.93816717454883,0.580198697089767,0.306552988451499
"122-52","Moderate",500,0.44,1.07906722568653,0.317885847805407,0.196824699038604,1.0704409949748,0.368143436734945,0.197012865122554,1.10967955707311,0.436499667584306,0.0651300654932448
"122-53","Moderate",500,0.392,1.03295557953312,0.523194414135837,0.253886182399011,1.03426661822129,0.552763140829168,0.253730441240618,1.09597898034047,0.500535524724403,0.183289592432755
"122-54","Moderate",500,0.38,1.00452782805177,0.546472665366269,0.228361056279333,1.00022853998134,0.574557591001613,0.229418368926535,1.1357917896882,0.396214123170534,0.149601116542259
"122-55","Moderate",500,0.382,1.10746532371508,0.152588650112483,0.286894188165935,1.10331450557346,0.168210333571003,0.286956075422736,1.16758358628284,0.325872950704027,-0.0255944365012672
"122-56","Moderate",500,0.412,0.961641635341836,0.632616638412698,0.288843097139938,0.965451116357942,0.609715575901447,0.290332071614151,0.919502167132558,0.43159300943334,0.308379459548243
"122-57","Moderate",500,0.39,1.02566072380575,0.295039897197866,0.192728807357658,1.03471954237103,0.266967408751041,0.190961013724381,1.02882372933089,0.537481520664383,0.179290267555793
"122-58","Moderate",500,0.38,0.997778034908207,0.418063390773489,0.278035756909958,0.992903972357824,0.463703496698627,0.277176716054802,1.08375939968257,0.572283579567397,0.0673961270871434
"122-59","Moderate",500,0.36,1.13254821085436,0.240834739403109,0.0847156760333187,1.13542809270952,0.245455738061973,0.0842052075213311,1.03095560805387,0.44715521800169,0.260138055289256
"122-60","Moderate",500,0.404,0.833912580293042,0.639414018028553,0.407572880294591,0.830565465608706,0.669646341201106,0.405753702493078,0.906853848982512,0.77562918626547,0.27072728670679
"122-61","Moderate",500,0.374,1.09086811786645,0.20224367344174,0.256737938182558,1.08695152798356,0.230729335137075,0.256124705080213,1.08060561730763,0.459232332937669,0.231483713911337
"122-62","Moderate",500,0.38,1.04839075481132,0.263725743345576,0.319376007987167,1.03533293558133,0.35734672572592,0.319391021299321,1.09076746477697,0.442336663278346,0.239820532240647
"122-63","Moderate",500,0.416,1.0098212616031,0.425117927429392,0.282392176887909,1.0004453136518,0.486601293553141,0.281882882372677,0.98846955108696,0.419407227534223,0.144823846929845
