"","sim","censoring","n","B","perc_censored","alpha_fc","beta_fc","gamma_fc","alpha_extrap","beta_extrap","gamma_extrap","se_alpha_extrap","se_beta_extrap","se_gamma_extrap","alpha_extrap_no","beta_extrap_no","gamma_extrap_no","se_alpha_extrap_no","se_beta_extrap_no","se_gamma_extrap_no","time_extrap","time_extrap_no"
"5315","11424-15","heavy",500,50,0.494,1.04890075383264,0.404976363435398,0.218998501239153,1.1091568318415,0.363563891795081,0.271066026999366,0.105359326567177,0.204352185984237,0.125887466908221,1.04650595374661,0.470618647071133,0.233561611268319,0.108452101724843,0.206099540906514,0.142807913845451,332.005,2.51000000000022
"5316","11424-16","heavy",500,50,0.496,0.903789312705212,0.621348994139741,0.285710156877631,0.921516972622818,0.803683600538863,0.380690695288883,0.112052537344676,0.258205537597368,0.15943387292827,0.823769892058105,1.02533477692047,0.328039169269643,0.110372373005631,0.259049443853002,0.139335395199937,318.101,2.53300000000036
"5317","11424-17","heavy",500,50,0.504,1.07188140154908,0.54081744018061,0.163141291353154,1.14261516608174,0.383201727158382,0.264481366586095,0.0941467950701561,0.177266050000562,0.130815673118411,1.03220201609298,0.640020404036222,0.212643997744526,0.11128814137924,0.224089128336607,0.139024391109517,315.283,2.57099999999991
"5318","11424-18","heavy",500,50,0.504,1.02565553177615,0.499872182938095,0.256614106009383,1.09290339519927,0.318689623723353,0.404891063492423,0.10795038501534,0.200991321403193,0.144878362173578,1.01844571403109,0.439219300958561,0.356243555163387,0.10914530233737,0.192286650730101,0.13000766626994,315.405000000001,2.55000000000018
"5319","11424-19","heavy",500,50,0.488,1.01053878410458,0.532518293487334,0.353216057251858,1.04030312715013,0.522654667187756,0.478184572221778,0.114370922230959,0.266225444298725,0.137924197208822,0.996882631047166,0.704073520645887,0.382062771062747,0.133541653288209,0.273803621533277,0.156416237538329,302.2,2.625
"5320","11424-20","heavy",500,50,0.538,0.926780311229378,0.488921417363406,0.350817810129655,0.990837364902002,0.345998483684138,0.465059898229575,0.126236044540018,0.224679663589273,0.151894808325474,0.870626681328734,0.603021337944935,0.434624020687121,0.133122294722109,0.232433788890941,0.139205858802785,311.17,2.67999999999938
"5321","11424-21","heavy",500,50,0.5,0.933975821074472,0.493770648909147,0.305579044198328,1.01498708407559,0.266380505212869,0.401861713670848,0.111198323355619,0.198194729375852,0.131452399706795,0.951678266121696,0.447601047842785,0.385496450972093,0.124817962741843,0.240110512575661,0.168075008924338,287.181,2.66899999999987
"5322","11424-22","heavy",500,50,0.51,0.981781820182043,0.600150483539134,0.216126650176878,1.0214879926869,0.667368051786179,0.319392238828139,0.113099854855252,0.21113375748573,0.140616080699574,0.891020709667495,0.919008749456902,0.236014926908635,0.11573969173931,0.214938387901625,0.135963899799723,334.228,2.54300000000057
"5323","11424-23","heavy",500,50,0.462,0.938835481918598,0.634255786617578,0.252345868311786,1.00582171509245,0.551742026034344,0.314665424884506,0.106393630336095,0.263986097668635,0.127085242351387,0.931578749666192,0.715881097063423,0.28628083644264,0.105668665815289,0.220261056788015,0.146123802407752,282.516,2.40899999999965
"5324","11424-24","heavy",500,50,0.47,1.0374005849087,0.480091935467907,0.267417575846359,1.10373980524125,0.222558848060081,0.371430866630419,0.105714450585382,0.217671730330611,0.129559792859902,1.0649236780651,0.421219627626816,0.326086808534732,0.107308798568397,0.250684820489542,0.130819539420408,300.455,2.44499999999971
"5325","11424-25","heavy",500,50,0.458,0.971362803259875,0.492657298613752,0.242184764757522,1.02400783645477,0.363155022472715,0.343076403026429,0.109575765128572,0.169889617906004,0.125603842020956,0.982774985420687,0.49937301759452,0.269723276721734,0.115952961194853,0.183872327216948,0.142560584471958,304.924,2.42000000000007
"5326","11424-26","heavy",500,50,0.46,1.07528845753292,0.696388709468063,0.149151271158855,1.13224839654057,0.494680700998877,0.244181222544485,0.104280958171222,0.22410235181455,0.140717391889383,1.08725383683854,0.741134456026247,0.170518710272464,0.124492925319021,0.272714784507652,0.151882024140289,274.688,2.54399999999987
"5327","11424-27","heavy",500,50,0.502,1.07232637344307,0.445982071914641,0.136219344812837,1.15552741719951,0.273330989332338,0.207568314210103,0.101217131983595,0.180344073650924,0.145168319249655,1.09685982268803,0.438994538605131,0.145807056753826,0.101886844531051,0.227519445670727,0.164500610891572,313.585999999999,2.55499999999938
"5328","11424-28","heavy",500,50,0.5,0.968135575641045,0.373107403040032,0.335361601740428,1.00322088923728,0.28005475502234,0.36341544370568,0.110766683803708,0.207373108186447,0.148747874585889,0.974065507792475,0.291561339021778,0.386397007013927,0.118983556814464,0.229488832495622,0.156263846353012,307.802,2.5520000000015
"5329","11424-29","heavy",500,50,0.486,0.985505280570928,0.569331074830702,0.13189906060296,1.05094402188114,0.375402436672819,0.225785118015104,0.105884344617217,0.205492881174852,0.151623398840275,1.02826273352761,0.408658719451471,0.217898673215344,0.108937300820837,0.231605123770191,0.141205764097015,301.182999999999,2.49900000000162
"5330","11424-30","heavy",500,50,0.478,1.05039915933403,0.514687659447236,0.193747154435435,1.0450387616348,0.592135042657367,0.273182866427079,0.117952420680135,0.237777179916177,0.139518151522022,0.997083690477189,0.733680506110903,0.256329506451936,0.113210915045404,0.282898546298777,0.136785307803551,249.225,2.47500000000036
"5331","11424-31","heavy",500,50,0.528,1.07509018917441,0.388147937307381,0.28991060946257,1.13347676005839,0.24255890751931,0.357198861218551,0.0976796631598573,0.154614982657744,0.139774772231891,1.06358896715965,0.449608875990219,0.307634133538357,0.111706962895789,0.210195538751514,0.135490374256956,326.552,2.6309999999994
"5332","11424-32","heavy",500,50,0.454,0.944028076934443,0.602342165624307,0.247925830985606,0.98045329369749,0.778927732694157,0.268742904517848,0.101724353910055,0.228233026601671,0.134525465229876,0.897205265312935,0.981684993316477,0.24491889045863,0.104281729381344,0.251626357215545,0.134138434126424,293.027,2.39300000000003
"5333","11424-33","heavy",500,50,0.468,1.04164804498924,0.510464220096081,0.172179850637497,1.05621051367642,0.570873036342989,0.258035136738222,0.110773430629893,0.223217567126421,0.14385198584149,1.01247164753358,0.736566214809636,0.19371030689498,0.114267829295933,0.26225824899848,0.142946923420693,278.074000000001,2.44300000000112
"5334","11424-34","heavy",500,50,0.51,1.04600714696365,0.480965337724614,0.243208020689816,1.04953568003883,0.599279813951717,0.294799841689389,0.102470429265449,0.259190355332348,0.139585943787136,0.991447931246702,0.720980899078451,0.260778704871195,0.108476446892844,0.242052478493435,0.137052973154017,296.223,2.55799999999908
"5335","11424-35","heavy",500,50,0.462,0.962907693754808,0.432957567713419,0.347650267396206,0.987696992492379,0.477101700973959,0.367199317887749,0.112128777524481,0.216183297236441,0.154861184365916,0.958085901303838,0.567866291062389,0.347360622525035,0.108888722326231,0.225849362124299,0.146805683829659,277.790000000001,2.42200000000048
"5336","11424-36","heavy",500,50,0.468,1.00425555356794,0.409731924901736,0.29271386697789,1.00702926047139,0.465441278575292,0.351088744287718,0.111879632017745,0.193788149224355,0.12948738857347,0.976176588299705,0.54655797839212,0.306538615346445,0.115891411393371,0.24229752026051,0.122473783876016,293.530999999999,2.40699999999924
"5337","11424-37","heavy",500,50,0.432,1.06753766989844,0.444650127881931,0.310654039391034,1.10249043996864,0.539626218981986,0.322585759544472,0.0957632034788038,0.228737260694788,0.127674169032458,1.03750245027675,0.737796094633529,0.293408185288018,0.0939356091281033,0.253915557353021,0.133586027256281,251.797,2.29699999999866
"5338","11424-38","heavy",500,50,0.464,1.03047682287811,0.531456205133728,0.214061263845905,1.09812041399207,0.349356614613164,0.351644532556117,0.101523356945981,0.222816938949186,0.150786259280562,1.03533613117126,0.486251399107627,0.302249178437055,0.106735230080313,0.226736487947206,0.133432904646121,294.385,2.42900000000009
"5339","11424-39","heavy",500,50,0.484,0.940209400215216,0.531845943979074,0.261062647862535,0.969646668896033,0.575606872583661,0.351721133546712,0.100639751181332,0.198945827910077,0.127018847768412,0.899935966707842,0.744886377276592,0.311404483494366,0.109337087486052,0.23537143774985,0.134796648242428,289.485999999999,2.48199999999997
"5340","11424-40","heavy",500,50,0.486,0.946809114534117,0.461029431378724,0.269453930373194,0.962012110541339,0.581976933668884,0.294765288636914,0.0912743195216555,0.192941565316391,0.128957038534864,0.88801120618853,0.821676249831551,0.273591116081408,0.120056858553817,0.250822258983055,0.131497575022888,272.054999999998,2.48400000000038
"5341","11424-41","heavy",500,50,0.48,0.946559659980061,0.524831369198625,0.370541839291054,0.967284770976874,0.547445930074729,0.450235914159095,0.0985103701973643,0.21896147419564,0.14381315143122,0.896124470695788,0.791591052626308,0.377818645943841,0.108761205697343,0.219259255297919,0.133538583378939,279.779999999999,2.48899999999958
"5342","11424-42","heavy",500,50,0.516,1.02444037612143,0.554325503818651,0.208100284775286,1.06757445439291,0.53157105389491,0.229747241133138,0.112045204636147,0.203222289768403,0.155308102712378,1.01662054428587,0.626732347893454,0.214837078794929,0.110015988127924,0.224539964763196,0.136594672284008,264.561,2.57200000000012
"5343","11424-43","heavy",500,50,0.49,1.02888100091783,0.413322172883244,0.221535946716782,1.05401255152159,0.438975038380736,0.250649091514231,0.0926640554919862,0.178910208619121,0.129685883589902,0.975603706868643,0.635906495280806,0.238655569297948,0.105249716572583,0.226733625344924,0.123116681786667,294.896999999999,2.50699999999961
"5344","11424-44","heavy",500,50,0.512,1.0214162965618,0.498876547114633,0.248284528365478,1.05473970993359,0.411565682597954,0.344103860363385,0.102132987662576,0.162162698946285,0.139823352968555,1.00928275940342,0.511513216399767,0.28402875412951,0.107454639009731,0.173600172758337,0.140011842298849,306.215,2.59000000000015
"5345","11424-45","heavy",500,50,0.494,1.02603494278294,0.470742119609531,0.260876436256706,1.10068681321247,0.276888657993267,0.346945973764556,0.101914210649035,0.242868497799282,0.137987735110881,1.0357054694761,0.511467622342667,0.285648034005428,0.111734623786682,0.292210090978446,0.144640121598688,306.393,2.50299999999879
"5346","11424-46","heavy",500,50,0.51,0.897350256470625,0.521098713441347,0.380891675052215,0.94515440637722,0.478648768333715,0.437632750015722,0.0953524304554268,0.191367719249117,0.133381496125472,0.871826025214786,0.623783266016914,0.416463426149138,0.107300018254269,0.23651895829243,0.131704578027985,324.134999999998,2.53600000000006
"5347","11424-47","heavy",500,50,0.508,0.970478378185208,0.501339955780332,0.229132808913208,1.02058203894376,0.396804357995563,0.316956999369604,0.111902327185669,0.185112783107935,0.130373813861934,0.952644459911528,0.546997134363987,0.304175776258367,0.105987833488712,0.222992323036193,0.133732772547798,287.513999999999,2.52100000000064
"5348","11424-48","heavy",500,50,0.496,1.06036023818976,0.51008309730564,0.26547929455492,1.10493136579487,0.551278621425845,0.349818810812372,0.100272655086309,0.222496189657925,0.127738057070856,0.976670849666559,0.836389460653693,0.309958851178129,0.120013574685512,0.235246717860587,0.134718673327698,319.816999999999,2.51199999999881
"5349","11424-49","heavy",500,50,0.49,0.943091871092727,0.549521204565085,0.240282800313616,0.941114035388912,0.804054457987197,0.338313142350165,0.105112290425392,0.235114784193532,0.130580174430185,0.808467170281566,1.07983544598711,0.278337842091743,0.110613902252472,0.26192174330546,0.137857143491537,306.722,2.44400000000132
"5350","11424-50","heavy",500,50,0.476,0.924362592761151,0.531250296918969,0.267166157857043,0.956815989106298,0.409361229655528,0.359294985111083,0.0939316500284924,0.174783174756796,0.12787685698869,0.923135836032946,0.523727592210393,0.327500672914936,0.104394631298766,0.206147916324714,0.133066544914919,285.161999999998,2.42499999999927
"5351","11425-1","heavy",500,50,0.474,1.10833885315916,0.46855944273888,0.145371808290014,1.16480832059527,0.357082316885169,0.209984822654185,0.0945367894282458,0.165791627913652,0.121836323855211,1.13886153990571,0.46869188146493,0.159784232881671,0.109179522909375,0.202356883699944,0.145340073205206,345.885,3.53300000000002
"5352","11425-2","heavy",500,50,0.516,0.968019521939093,0.557295978024919,0.20678581391028,0.992527400376023,0.490648141675458,0.305591708603497,0.0927351747529953,0.157945352372175,0.134553185121802,0.902200828764069,0.663497397111397,0.253739249713941,0.107275541355219,0.18946325913684,0.126502026860342,390.88,3.48300000000006
"5353","11425-3","heavy",500,50,0.466,0.93476884277745,0.557589845497742,0.226811777461902,1.007827265875,0.410928815220059,0.336592390479115,0.0970454643642092,0.205527829937279,0.154085708541486,0.933637743917294,0.628778143757017,0.292375862974905,0.126243499151505,0.251328205016873,0.135273437759003,337.365,2.56299999999987
"5354","11425-4","heavy",500,50,0.488,1.08946296604366,0.314703347028801,0.251486300528296,1.09625831029103,0.376813310454929,0.272215309259897,0.108997529035756,0.223105879540496,0.146107359681092,1.08051171297899,0.427059266428296,0.251250921137171,0.108549060250514,0.253961493193772,0.146898639128111,344.675,4.07600000000002
"5355","11425-5","heavy",500,50,0.512,1.11474852605668,0.316015464870382,0.212071537306418,1.13432805007217,0.301056750154339,0.216728147970867,0.0991608413028935,0.156084319345928,0.135336187255655,1.08414261462882,0.435512603840886,0.207173527298036,0.100599528474959,0.221245279508384,0.120147627543309,324.704,2.89900000000011
"5356","11425-6","heavy",500,50,0.512,1.01072324699382,0.52079087914304,0.222040740141324,1.06744228858422,0.382418947977181,0.310960102170539,0.102875931894268,0.202248308544711,0.134517922825279,1.01809954947389,0.551964473195938,0.281493968681481,0.117058369850138,0.26934982080535,0.142729997774255,334.257,2.83400000000029
"5357","11425-7","heavy",500,50,0.502,1.15290924732938,0.374607814759523,0.124685370366083,1.20312092013887,0.30208110811782,0.186334028892001,0.0931009626745751,0.190012923304447,0.126313349506768,1.10282405119326,0.499608258731124,0.157522286177591,0.113331538131178,0.217062260985787,0.130420073456089,372.838,2.4989999999998
"5358","11425-8","heavy",500,50,0.502,1.10490633081161,0.649713645299554,0.0496333698490219,1.1973462578191,0.419021733995514,0.13804449804292,0.0988109924301766,0.2129536554471,0.138452185514902,1.0929010302423,0.70610299766555,0.107449536456862,0.113577466335354,0.22892659705125,0.124111522719827,334.884,3.35000000000036
"5359","11425-9","heavy",500,50,0.494,0.795979397770094,0.649749058346732,0.455087382153339,0.848646490732232,0.666213200077287,0.531255849029483,0.112933391907451,0.252091689059823,0.15118543225922,0.74733965534508,1.03831387780921,0.446423269271605,0.113723665985102,0.234398202827432,0.134987123299218,356.497,2.61999999999989
"5360","11425-10","heavy",500,50,0.484,1.01279161812911,0.593395257341359,0.163503519085908,1.08398323109339,0.497300786826746,0.20620371494351,0.106144253917889,0.232985748670508,0.13666755177814,1.05538584043216,0.539207469403415,0.208162718426163,0.0978563471948553,0.254063136994882,0.128251152263486,334.39,3.64600000000019
"5361","11425-11","heavy",500,50,0.47,0.958167721691994,0.538058415516208,0.297657793982547,1.00396531528562,0.480444651815363,0.360884798585526,0.113290209775883,0.23262956114439,0.138165061035315,0.908590177581989,0.78500584978286,0.321466778102166,0.110547123730191,0.221995383275057,0.141288584980678,359.994,2.98999999999978
"5362","11425-12","heavy",500,50,0.448,0.857622398239316,0.544844364281622,0.458612280940416,0.924757650871567,0.57593879591134,0.429359120086097,0.108442582767869,0.230520638921696,0.142626948464317,0.856855007399071,0.731214173183833,0.439546414407696,0.0993885438967501,0.242985999136696,0.139723139837604,291.942,3.65800000000036
"5363","11425-13","heavy",500,50,0.482,0.980255031665436,0.389816035174231,0.365574084531126,1.00904583509219,0.386488073338689,0.453410714440129,0.104927998466569,0.229230637964351,0.134766564600756,0.914959704953846,0.648090030391593,0.398239665584658,0.107100237604389,0.234204381600879,0.129996560740372,370.674,2.95600000000013
"5364","11425-14","heavy",500,50,0.518,0.88560215918509,0.523916557159208,0.402941745787715,0.946521190949292,0.425913108362201,0.496245790337589,0.102883452731735,0.221313498929513,0.131430195065669,0.818726933396743,0.794751180680652,0.362223209980565,0.100990889369947,0.217852798500424,0.140656461535424,391.272,2.66400000000067
"5365","11425-15","heavy",500,50,0.516,0.877005912751556,0.439006932248944,0.511568948230638,0.937440311622139,0.336498946736369,0.589988311167037,0.107607141154903,0.21889353776715,0.140732253570703,0.815881433230798,0.693525513037659,0.458755371077344,0.109261941308189,0.228154025502452,0.168388861240819,391.43,3.23800000000028
"5366","11425-16","heavy",500,50,0.466,0.982847726320682,0.540063848598027,0.289885943864141,1.02143268226907,0.584584885764663,0.366554798458392,0.0987255067065286,0.208905345688695,0.141630408198614,0.94219951126315,0.792389489210758,0.296674873651761,0.114165005249675,0.239513238219138,0.143444197354413,337.198,3.42700000000059
"5367","11425-17","heavy",500,50,0.476,0.999731612507486,0.493465288634019,0.239150543870949,1.0487864458434,0.541688400956267,0.273653353229381,0.100886918433257,0.199033540947617,0.13556675583884,0.943039735677836,0.791385359354915,0.24908337524028,0.114052952341154,0.213082245182791,0.136659214479395,340.494000000001,2.42399999999998
"5368","11425-18","heavy",500,50,0.468,1.14796545364735,0.526673188720117,0.208724419656463,1.1910094228956,0.550149932595373,0.286368385072015,0.113556992185188,0.262752122450339,0.141339355711068,1.13018519019702,0.715444470285772,0.255629751997583,0.119094040689793,0.292569309360996,0.149990987760692,357.124,2.74499999999989
"5369","11425-19","heavy",500,50,0.51,1.08411186726851,0.366044930183181,0.196985648448565,1.07832179814524,0.406673925461622,0.245465751217835,0.10140304919911,0.17867685750562,0.122657133790739,1.02370386899996,0.550337227124139,0.206967250988473,0.113648085314967,0.216852248558021,0.134717294521883,343.588,3.25
"5370","11425-20","heavy",500,50,0.502,0.898390398408371,0.563564548250017,0.315507807923461,0.922858881852273,0.594774493345112,0.382673641483971,0.0955721986472863,0.175978974865722,0.132074712901592,0.855924411156781,0.790223920900328,0.340256738929535,0.10352219364747,0.233545136354373,0.135604116640542,348.447,2.89500000000044
"5371","11425-21","heavy",500,50,0.522,1.0137609043589,0.544165863209171,0.133651916328816,1.01428111624755,0.725306715854005,0.249501981048897,0.102280461078046,0.184967949414678,0.135602466602604,0.890871116536281,0.954047488965208,0.220687894762198,0.115194247716748,0.219113480106032,0.135825287666457,391.781,3.55400000000009
"5372","11425-22","heavy",500,50,0.488,1.02320704282951,0.455498379366249,0.288596330080031,1.02257425851864,0.517618444938059,0.357193116200489,0.110434071164868,0.212916840339398,0.136743777819807,0.960709155283639,0.765166045904843,0.333701038560682,0.117366718491876,0.248676990453611,0.135069723036879,315.854,3.85900000000038
"5373","11425-23","heavy",500,50,0.452,0.999399678555455,0.477978230910117,0.348949380135085,1.0193925465752,0.390617442921533,0.429883189152378,0.110312798126157,0.192523865110883,0.137317141207894,0.976372327109295,0.630022143893266,0.33764956243779,0.11167880074081,0.243142708226645,0.13547201903996,316.706,3.65799999999945
"5374","11425-24","heavy",500,50,0.496,1.16375620927583,0.444659364689999,0.0650035944075794,1.28120781103663,0.185524024735541,0.141443196351486,0.0997616442298597,0.182823295316593,0.123621060940046,1.21005923232952,0.327333961954844,0.13299849976085,0.113174859733072,0.226004407282985,0.131505324792166,365.402,4.32300000000032
"5375","11425-25","heavy",500,50,0.46,0.908133172607313,0.535220158404397,0.255321969262858,0.977143610118826,0.457848221385827,0.338903393280384,0.100464377604937,0.21013923493801,0.136604143186344,0.893848563547352,0.620661835100998,0.321122414524624,0.11446337079714,0.260257181761308,0.13336842207205,329.300999999999,3.10199999999895
"5376","11425-26","heavy",500,50,0.508,0.975595807132789,0.514740627761155,0.232969733071149,1.00555751880507,0.434743278095672,0.315855610609759,0.109086974940847,0.218629772179418,0.135066064679713,0.954628658993129,0.574616795268978,0.238274886123975,0.114896890833249,0.198878277914655,0.146660414179398,365.511,2.59799999999996
"5377","11425-27","heavy",500,50,0.52,1.07960281939777,0.453013792146237,0.126784126450998,1.14213385615116,0.331451513160991,0.145082806172567,0.10813641197242,0.156133050950539,0.143919602614393,1.05566572908298,0.537247325641479,0.0986363308653115,0.116112471502032,0.207466929595026,0.132473178507385,352.561,3.51000000000022
"5378","11425-28","heavy",500,50,0.44,0.91187088283327,0.580570470895723,0.341295350677714,1.01347510356034,0.394466273813486,0.417178223494086,0.109913984319372,0.231987279378405,0.120834041561482,0.939199828431052,0.528106957558129,0.400615641681521,0.105634904507423,0.225443183256084,0.136521503398436,340.782999999999,2.83699999999953
"5379","11425-29","heavy",500,50,0.486,1.12187689945595,0.546416041095794,0.0608206561505139,1.14397003256599,0.550513191289633,0.158130411918687,0.11570266183441,0.193713178224153,0.139140416791217,1.0849322920126,0.605611311758857,0.136322921505466,0.120974657006187,0.227056083601022,0.136077529855599,374.626,2.4369999999999
"5380","11425-30","heavy",500,50,0.464,0.990814598205791,0.525100758302186,0.271306326133343,1.02795507375077,0.441711975633245,0.427934375796569,0.108853738871727,0.230822119377846,0.141571258100688,0.934102141624461,0.780092127978895,0.298373411687961,0.106783163948632,0.241254981625359,0.149665133491599,353.958999999999,3.71899999999914
"5381","11425-31","heavy",500,50,0.46,0.967107255131388,0.503259187970202,0.192163356243879,1.03451951655665,0.37905188302185,0.253620848353067,0.100739128813896,0.191890281240195,0.141900216204168,0.944215610171968,0.620424165406833,0.217996393134554,0.106354209939286,0.249491023744307,0.149919365609472,337.074000000001,3.41799999999967
"5382","11425-32","heavy",500,50,0.466,0.983698191291805,0.617021576423042,0.178921463081827,1.03058328908374,0.522212357763397,0.279538527593448,0.0985458959014566,0.223517399054658,0.133722922478322,0.977178926649138,0.669524909663081,0.214289519187778,0.112206405499625,0.241005341339946,0.152820817686207,329.57,3.003999999999
"5383","11425-33","heavy",500,50,0.474,1.02500680482932,0.380808922860095,0.293816868961291,1.02630683813146,0.543683970303985,0.248557076355765,0.10008636778827,0.206199247957381,0.128844107386452,0.984321858309021,0.653523958244837,0.2359035793903,0.0977920815053199,0.212529438557669,0.12957461988923,295.468000000001,2.74099999999999
"5384","11425-34","heavy",500,50,0.474,1.08145121356829,0.326489580706301,0.170661546697723,1.11184302803728,0.287900443513965,0.226351176349691,0.112114251066565,0.210807636377838,0.134880202358169,1.03255566450723,0.53060034822955,0.177605234232381,0.107155448423549,0.213405217098289,0.128554935653958,356.836000000001,3.17799999999988
"5385","11425-35","heavy",500,50,0.462,1.03278392474927,0.512634545975776,0.179079762140312,1.07239944018271,0.4725091892612,0.235682162004522,0.0992369295707182,0.18741992109679,0.13402941546775,1.03880316246428,0.573518716439204,0.151252547282944,0.10574245496822,0.205387877438849,0.129512725318678,343.598,2.85900000000038
"5386","11425-36","heavy",500,50,0.488,0.909898738581848,0.504956679015498,0.464984356666548,0.911931168910544,0.514701967217722,0.514299451292858,0.118290189892151,0.234113426296503,0.133419935453881,0.847665540289149,0.798258457298035,0.467450167167618,0.126642795606006,0.255199483634492,0.136964597168877,325.956,2.7489999999998
"5387","11425-37","heavy",500,50,0.43,1.00972865108545,0.352164982699089,0.25855007423018,1.04193571001177,0.310447399262487,0.313476206671525,0.0888181492648656,0.221329595674358,0.142398927751736,0.998559761713555,0.399510302723042,0.305253923808092,0.103605812137758,0.249232523229337,0.131826413208359,287.903,3.56600000000071
"5388","11425-38","heavy",500,50,0.506,1.04867500161687,0.497500407066334,0.268332157643249,1.07407525403563,0.491398890941531,0.338886528779391,0.0957936826582064,0.174925797590476,0.1287008091295,1.00579170264834,0.684322034711392,0.258376847099502,0.10610478985471,0.189304798420439,0.130613371511984,359.916999999999,2.52900000000045
"5389","11425-39","heavy",500,50,0.504,1.06429280194606,0.479302818348331,0.175120621214927,1.10742552261826,0.37043315340491,0.295518769526202,0.106637450649972,0.23933859214074,0.145189737676114,1.05763485161355,0.50737730513855,0.240290879931444,0.116737679071099,0.282052878161476,0.143943574150367,359.182999999999,3.67300000000068
"5390","11425-40","heavy",500,50,0.488,0.906501689685578,0.544163075729928,0.253802417669131,0.965391041043953,0.473748514919727,0.307563199004748,0.107621965771774,0.189833442729014,0.138251678904273,0.883760166598665,0.759714140319822,0.256753507365631,0.113145822569522,0.248319744851795,0.12502438600907,328.235000000001,3.73499999999876
"5391","11425-41","heavy",500,50,0.474,1.07438511172551,0.452508444230224,0.300191115038241,1.11570579543357,0.409957781123232,0.328458116734961,0.107008157252318,0.205803148449046,0.134290610831316,1.07237918240028,0.573598886741415,0.321461391834729,0.109962018417305,0.220824894350091,0.13143265586501,308.885,3.46100000000115
"5392","11425-42","heavy",500,50,0.498,0.960336103620426,0.550526659138283,0.319071592154819,0.999843259853878,0.41675154767525,0.453025013067766,0.109789445432599,0.261176893026102,0.150412281050981,0.948848006361496,0.578343138576715,0.367311002777698,0.120419810018233,0.25954736236358,0.149104986408154,353.378000000001,3.51200000000063
"5393","11425-43","heavy",500,50,0.5,1.08444216194495,0.379525467568136,0.195491702715768,1.16027090275835,0.23050554710237,0.290062729962521,0.101398302616463,0.204650354024991,0.136533061750379,1.10143106903617,0.424074234255322,0.217080541346136,0.118286860237981,0.206092878102481,0.147223700289984,361.802,3.59500000000116
"5394","11425-44","heavy",500,50,0.416,0.946316664816421,0.500916076859831,0.139094729316336,0.992424335690549,0.50797526163044,0.155724974013145,0.0948620070134081,0.226069229606156,0.134407016096243,0.960032853385742,0.641610624337052,0.13515613028232,0.097300327354278,0.239802936729819,0.134695702390053,298.897000000001,2.1299999999992
"5395","11425-45","heavy",500,50,0.46,1.04787340225889,0.487901652831484,0.145743848624989,1.12988280033802,0.215519929783396,0.274727803742208,0.0987052739187232,0.184389064962228,0.131421950056849,1.09007440467105,0.292133986838743,0.239600597073546,0.109139919859318,0.170346510253575,0.13970534484725,347.039999999999,2.72600000000057
"5396","11425-46","heavy",500,50,0.464,1.00507228757781,0.554917060125089,0.134867238103124,1.09887964468893,0.388059745952259,0.23354311588697,0.11536736011348,0.232810735669923,0.148892791008901,0.995173529799185,0.647266944470829,0.17568671261397,0.109998044734937,0.248216833003466,0.159628060418647,334.739000000001,2.9989999999998
"5397","11425-47","heavy",500,50,0.462,0.990206507218835,0.481170698747849,0.339775991141523,1.03571562132543,0.348720355231437,0.391382079237826,0.0946092966206843,0.166631849574108,0.129853961468755,0.969917555178135,0.54308443523144,0.380988703396595,0.0953774819426782,0.210845392783958,0.124408691879799,297.278999999999,3.52400000000125
"5398","11425-48","heavy",500,50,0.528,0.964242481127188,0.496486251878956,0.216987865483625,0.977176486315806,0.52558997955865,0.276531629280033,0.10234989783951,0.184129118304058,0.130424029402688,0.933678802237524,0.638548377957166,0.223315614243789,0.108753907142962,0.237717505034616,0.139464487086783,373.635000000002,3.23800000000119
"5399","11425-49","heavy",500,50,0.496,1.06294310340115,0.50887739302606,0.27158988349966,1.12611296183498,0.438190111643208,0.301839757724145,0.105342146871387,0.217763769793832,0.136893685487843,1.01951592894886,0.648838712325166,0.22724169168183,0.100758394957021,0.182639629459295,0.143227677083191,369.119999999999,3.60699999999997
"5400","11425-50","heavy",500,50,0.51,0.99232529398467,0.501681261220944,0.206312284914595,1.03187816434577,0.470967178284878,0.239216143770046,0.101141199259269,0.190619690830576,0.145319352429732,0.935295691123703,0.737861297739128,0.204362516198435,0.108224693595528,0.215350063381052,0.130016516859421,355.849999999999,2.64099999999962
"5401","11426-1","heavy",500,50,0.472,1.10598010605398,0.533735510165206,0.121850393014963,1.14257821069337,0.4977958240682,0.166126247108949,0.106864841247861,0.196135153962846,0.137809241710859,1.08176092225922,0.735576670101901,0.160073092849444,0.114788301623576,0.279190654620683,0.144627760339586,281.169,2.68799999999999
"5402","11426-2","heavy",500,50,0.498,1.01481724618932,0.469966848548777,0.110423416918503,1.03455107823833,0.496965951914349,0.143626889138161,0.109476677809987,0.198516297008437,0.133505939063672,0.962532990391392,0.671374837203953,0.140317929947535,0.114542910813784,0.24946095055931,0.141387747484929,277.022,2.74800000000005
"5403","11426-3","heavy",500,50,0.478,1.10607873324357,0.400210444167747,0.183369779530098,1.13064461942895,0.281523139125045,0.241226402065776,0.100272079963079,0.183329385694651,0.146290885323986,1.08601133788146,0.443798923232404,0.218295510915359,0.113170713738383,0.215208772307678,0.121351176953353,286.312,2.75299999999993
